CandidateID,RequisitionID,Department,JobTitle,JobLevel,ApplicationDate,SourceChannel,HighestStageReached,Hired,EmployeeID,ApplicationToHireDays
CAND00257,REQ00040,Customer Success,Senior CSM,Senior,15-08-25,University Recruiting,Applied,No,,
CAND00258,REQ00040,Customer Success,Senior CSM,Senior,06-08-25,Company Careers Site,Applied,No,,
CAND00259,REQ00040,Customer Success,Senior CSM,Senior,17-08-25,Job Board,Skills Assessment,No,,
CAND00260,REQ00040,Customer Success,Senior CSM,Senior,12-08-25,LinkedIn,Skills Assessment,No,,
CAND00261,REQ00041,Engineering,Software Engineer I,Entry-Level,16-04-26,Company Careers Site,Hired,Yes,EMP00041,18
CAND00262,REQ00041,Engineering,Software Engineer I,Entry-Level,18-04-26,LinkedIn,Withdrew,No,,
CAND00263,REQ00041,Engineering,Software Engineer I,Entry-Level,11-04-26,Referral,Skills Assessment,No,,
CAND00264,REQ00041,Engineering,Software Engineer I,Entry-Level,14-04-26,LinkedIn,Withdrew,No,,
CAND00265,REQ00041,Engineering,Software Engineer I,Entry-Level,17-04-26,Job Board,Applied,No,,
CAND00266,REQ00041,Engineering,Software Engineer I,Entry-Level,24-04-26,Recruiting Agency,Applied,No,,
CAND00267,REQ00041,Engineering,Software Engineer I,Entry-Level,21-04-26,Job Board,Offer Extended,No,,
CAND00268,REQ00042,Sales,Sales Manager,Manager,08-03-25,Company Careers Site,Hired,Yes,EMP00042,27
CAND00269,REQ00042,Sales,Sales Manager,Manager,11-03-25,University Recruiting,Withdrew,No,,
CAND00270,REQ00042,Sales,Sales Manager,Manager,12-03-25,University Recruiting,Offer Extended,No,,
CAND00271,REQ00042,Sales,Sales Manager,Manager,04-03-25,Referral,Applied,No,,
CAND00272,REQ00042,Sales,Sales Manager,Manager,05-03-25,Referral,Hired,No,,
CAND00273,REQ00042,SALES,Sales Manager,Manager,10-03-25,Company Careers Site,Applied,No,,
CAND00274,REQ00042,Sales,Sales Manager,Manager,02-03-25,Job Board,Onsite Interview,No,,
CAND00275,REQ00043,Sales,Sales Development Rep,Entry-Level,26-11-23,Company Careers Site,Hired,Yes,EMP00043,18
CAND00276,REQ00043,Sales,Sales Development Rep,Entry-Level,24-11-23,Recruiting Agency,Offer Extended,No,,
CAND00277,REQ00043,Sales,Sales Development Rep,Entry-Level,01-12-23,Recruiting Agency,Phone Screen,No,,
CAND00278,REQ00043,Sales,Sales Development Rep,Entry-Level,05-12-23,Recruiting Agency,Applied,No,,
CAND00279,REQ00043,Sales,Sales Development Rep,Entry-Level,02-12-23,Company Careers Site,Onsite Interview,No,,
CAND00280,REQ00043,Sales,Sales Development Rep,Entry-Level,01-12-23,Job Board,Withdrew,No,,
CAND00281,REQ00043,Sales,Sales Development Rep,Entry-Level,29-11-23,Referral,Onsite Interview,No,,
CAND00282,REQ00043,Sales,Sales Development Rep,Entry-Level,23-11-23,University Recruiting,Onsite Interview,No,,
CAND00283,REQ00043,Sales,Sales Development Rep,Entry-Level,30-11-23,LinkedIn,Applied,No,,
CAND00284,REQ00044,Design,Senior Product Designer,Senior,11-11-25,Job Board,Hired,Yes,EMP00044,28
CAND00285,REQ00044,Design,Senior Product Designer,Senior,12-11-25,Job Board,Withdrew,No,,
CAND00286,REQ00044,Design,Senior Product Designer,Senior,18-11-25,Job Board,Withdrew,No,,
CAND00287,REQ00045,FINANCE,Finance Business Partner,Staff,25-12-25,Company Careers Site,Hired,Yes,EMP00045,15
CAND00288,REQ00045,Finance,Finance Business Partner,Staff,16-12-25,Job Board,Offer Extended,No,,
CAND00289,REQ00045,Finance,Finance Business Partner,Staff,25-12-25,LinkedIn,Onsite Interview,No,,
CAND00290,REQ00045,Finance,Finance Business Partner,Staff,15-12-25,Company Careers Site,Skills Assessment,No,,
CAND00291,REQ00045,Finance,Finance Business Partner,Staff,30-12-25,University Recruiting,Phone Screen,No,,
CAND00292,REQ00046,Sales,Senior Account Executive,Senior,21-06-25,Referral,Hired,Yes,EMP00046,34
CAND00293,REQ00046,Sales,Senior Account Executive,Senior,24-06-25,Job Board,Onsite Interview,No,,
CAND00294,REQ00046,Sales,Senior Account Executive,Senior,12-06-25,University Recruiting,Onsite Interview,No,,
CAND00295,REQ00046,Sales,Senior Account Executive,Senior,19-06-25,LinkedIn,Skills Assessment,No,,
CAND00296,REQ00046,Sales,Senior Account Executive,Senior,15-06-25,Company Careers Site,Withdrew,No,,
CAND00297,REQ00046,Sales,Senior Account Executive,Senior,11-06-25,LinkedIn,Onsite Interview,No,,
CAND00298,REQ00046,Sales,Senior Account Executive,Senior,29-06-25,Job Board,Phone Screen,No,,
CAND00299,REQ00046,Sales,Senior Account Executive,Senior,21-06-25,LinkedIn,Skills Assessment,No,,
CAND00300,REQ00047,Engineering,Senior Software Engineer,Senior,03-01-26,Referral,Hired,Yes,EMP00047,23
CAND00301,REQ00047,Engineering,Senior Software Engineer,Senior,12-01-26,LinkedIn,Applied,No,,
CAND00302,REQ00047,Engineering,Senior Software Engineer,Senior,01-01-26,Recruiting Agency,Onsite Interview,No,,
CAND00303,REQ00047,ENGINEERING,Senior Software Engineer,Senior,11-01-26,Job Board,Applied,No,,
CAND00304,REQ00047,Engineering,Senior Software Engineer,Senior,31-12-25,Company Careers Site,Phone Screen,No,,
CAND00305,REQ00048,Sales,Sales Development Rep,Entry-Level,08-05-25,Recruiting Agency,Hired,Yes,EMP00048,15
CAND00306,REQ00048,Sales,Sales Development Rep,Entry-Level,28-04-25,Recruiting Agency,Applied,No,,
CAND00307,REQ00048,Sales,Sales Development Rep,Entry-Level,07-05-25,Job Board,Onsite Interview,No,,
CAND00308,REQ00048,Sales,Sales Development Rep,Entry-Level,06-05-25,LinkedIn,Offer Extended,No,,
CAND00309,REQ00048,Sales,Sales Development Rep,Entry-Level,10-05-25,,Withdrew,No,,
CAND00310,REQ00048,Sales,Sales Development Rep,Entry-Level,10-05-25,LinkedIn,Skills Assessment,No,,
CAND00311,REQ00048,Sales,Sales Development Rep,Entry-Level,07-05-25,Company Careers Site,Phone Screen,No,,
CAND00312,REQ00048,Sales,Sales Development Rep,Entry-Level,09-05-25,LinkedIn,Skills Assessment,No,,
CAND00313,REQ00049,Finance,Financial Analyst II,Mid-Level,21-05-25,Recruiting Agency,Hired,Yes,EMP00049,28
CAND00314,REQ00049,Finance,Financial Analyst II,Mid-Level,18-05-25,LinkedIn,Withdrew,No,,
CAND00315,REQ00049,Finance,Financial Analyst II,Mid-Level,24-05-25,LinkedIn,Applied,No,,
CAND00316,REQ00049,Finance,Financial Analyst II,Mid-Level,11-05-25,LinkedIn,Skills Assessment,No,,
CAND00317,REQ00049,Finance,Financial Analyst II,Mid-Level,17-05-25,Job Board,Phone Screen,No,,
CAND00318,REQ00049,Finance,Financial Analyst II,Mid-Level,30-05-25,Job Board,Applied,No,,
CAND00319,REQ00050,Engineering,Senior Software Engineer,Senior,02-01-25,University Recruiting,Hired,Yes,EMP00050,39
CAND00320,REQ00050,Engineering,Senior Software Engineer,Senior,28-12-24,LinkedIn,Phone Screen,No,,
CAND00321,REQ00050,Engineering,Senior Software Engineer,Senior,04-01-25,Company Careers Site,Phone Screen,No,,
CAND00322,REQ00050,Engineering,Senior Software Engineer,Senior,03-01-25,Company Careers Site,Phone Screen,No,,
CAND00323,REQ00051,ENGINEERING,Software Engineer II,Mid-Level,01-12-22,Company Careers Site,Hired,Yes,EMP00051,20
CAND00324,REQ00051,ENGINEERING,Software Engineer II,Mid-Level,28-11-22,Referral,Phone Screen,No,,
CAND00325,REQ00051,Engineering,Software Engineer II,Mid-Level,05-12-22,LinkedIn,Skills Assessment,No,,
CAND00326,REQ00051,Engineering,Software Engineer II,Mid-Level,03-12-22,LinkedIn,Applied,No,,
CAND00327,REQ00051,Engineering,Software Engineer II,Mid-Level,25-11-22,Referral,Skills Assessment,No,,
CAND00328,REQ00051,Engineering,Software Engineer II,Mid-Level,28-11-22,Job Board,Applied,No,,
CAND00329,REQ00051,Engineering,Software Engineer II,Mid-Level,10-12-22,Job Board,Applied,No,,
CAND00330,REQ00051,Engineering,Software Engineer II,Mid-Level,27-11-22,Job Board,Skills Assessment,No,,
CAND00331,REQ00052,Engineering,Engineering Manager,Manager,13-09-23,Referral,Hired,Yes,EMP00052,21
CAND00332,REQ00052,Engineering,Engineering Manager,Manager,06-09-23,LinkedIn,Skills Assessment,No,,
CAND00333,REQ00052,Engineering,Engineering Manager,Manager,07-09-23,Company Careers Site,Onsite Interview,No,,
CAND00334,REQ00052,Engineering,Engineering Manager,Manager,14-09-23,LinkedIn,Applied,No,,
CAND00335,REQ00052,Engineering,Engineering Manager,Manager,05-09-23,Job Board,Skills Assessment,No,,
CAND00336,REQ00052,Engineering,Engineering Manager,Manager,11-09-23,Referral,Skills Assessment,No,,
CAND00337,REQ00053,Engineering,Software Engineer II,Mid-Level,03-11-22,LinkedIn,Hired,Yes,EMP00053,39
CAND00338,REQ00053,Engineering,Software Engineer II,Mid-Level,28-10-22,Recruiting Agency,Skills Assessment,No,,
CAND00339,REQ00053,Engineering,Software Engineer II,Mid-Level,26-10-22,Job Board,Applied,No,,
CAND00340,REQ00053,Engineering,Software Engineer II,Mid-Level,07-11-22,Referral,Onsite Interview,No,,
CAND00341,REQ00053,Engineering,Software Engineer II,Mid-Level,01-11-22,Company Careers Site,Withdrew,No,,
CAND00342,REQ00053,Engineering,Software Engineer II,Mid-Level,07-11-22,Referral,Applied,No,,
CAND00343,REQ00053,Engineering,Software Engineer II,Mid-Level,03-11-22,Referral,Applied,No,,
CAND00344,REQ00053,Engineering,Software Engineer II,Mid-Level,12-11-22,LinkedIn,Onsite Interview,No,,
CAND00345,REQ00053,Engineering,Software Engineer II,Mid-Level,11-11-22,LinkedIn,Onsite Interview,No,,
CAND00346,REQ00054,Marketing,Marketing Specialist,Mid-Level,02-09-25,Company Careers Site,Hired,Yes,EMP00054,25
CAND00347,REQ00054,MARKETING,Marketing Specialist,Mid-Level,07-09-25,Referral,Skills Assessment,No,,
CAND00348,REQ00054,Marketing,Marketing Specialist,Mid-Level,25-08-25,LinkedIn,Applied,No,,
CAND00349,REQ00054,Marketing,Marketing Specialist,Mid-Level,03-09-25,Referral,Skills Assessment,No,,
CAND00350,REQ00054,Marketing,Marketing Specialist,Mid-Level,28-08-25,University Recruiting,Phone Screen,No,,
CAND00351,REQ00054,Marketing,Marketing Specialist,Mid-Level,08-09-25,University Recruiting,Applied,No,,
CAND00352,REQ00054,Marketing,Marketing Specialist,Mid-Level,01-09-25,Job Board,Phone Screen,No,,
CAND00353,REQ00055,Customer Success,Customer Success Manager,Mid-Level,26-09-24,Job Board,Hired,Yes,EMP00055,12
CAND00354,REQ00055,Customer Success,Customer Success Manager,Mid-Level,03-10-24,Referral,Skills Assessment,No,,
CAND00355,REQ00055,Customer Success,Customer Success Manager,Mid-Level,29-09-24,Referral,Applied,No,,
CAND00356,REQ00055,Customer Success,Customer Success Manager,Mid-Level,03-10-24,LinkedIn,Applied,No,,
CAND00357,REQ00055,Customer Success,Customer Success Manager,Mid-Level,04-10-24,LinkedIn,Offer Extended,No,,
CAND00358,REQ00055,Customer Success,Customer Success Manager,Mid-Level,17-09-24,Referral,Withdrew,No,,
CAND00359,REQ00055,Customer Success,Customer Success Manager,Mid-Level,01-10-24,Company Careers Site,Withdrew,No,,
CAND00360,REQ00056,Product,Product Manager,Mid-Level,04-04-25,Referral,Hired,Yes,EMP00056,28
CAND00361,REQ00056,Product,Product Manager,Mid-Level,12-04-25,University Recruiting,Applied,No,,
CAND00362,REQ00056,Product,Product Manager,Mid-Level,29-03-25,Company Careers Site,Skills Assessment,No,,
CAND00363,REQ00056,Product,Product Manager,Mid-Level,06-04-25,Referral,Phone Screen,No,,
CAND00364,REQ00056,Product,Product Manager,Mid-Level,11-04-25,Referral,Offer Extended,No,,
CAND00365,REQ00057,Customer Success,Senior CSM,Senior,25-04-26,Job Board,Hired,Yes,EMP00057,27
CAND00366,REQ00057,Customer Success,Senior CSM,Senior,26-04-26,Company Careers Site,Offer Extended,No,,
CAND00367,REQ00057,Customer Success,Senior CSM,Senior,28-04-26,Company Careers Site,Phone Screen,No,,
CAND00368,REQ00057,Customer Success,Senior CSM,Senior,04-05-26,University Recruiting,Withdrew,No,,
CAND00369,REQ00057,Customer Success,Senior CSM,Senior,24-04-26,Recruiting Agency,Skills Assessment,No,,
CAND00370,REQ00057,Customer Success,Senior CSM,Senior,01-05-26,LinkedIn,Applied,No,,
CAND00371,REQ00057,Customer Success,Senior CSM,Senior,21-04-26,Job Board,Onsite Interview,No,,
CAND00372,REQ00057,Customer Success,Senior CSM,Senior,22-04-26,Job Board,Onsite Interview,No,,
CAND00373,REQ00057,Customer Success,Senior CSM,Senior,04-05-26,University Recruiting,Hired,No,,
CAND00374,REQ00058,Design,Senior Product Designer,Senior,20-05-24,Recruiting Agency,Hired,Yes,EMP00058,54
CAND00375,REQ00058,Design,Senior Product Designer,Senior,28-05-24,Job Board,Applied,No,,
CAND00376,REQ00058,Design,Senior Product Designer,Senior,23-05-24,Recruiting Agency,Offer Extended,No,,
CAND00377,REQ00058,Design,Senior Product Designer,Senior,26-05-24,Company Careers Site,Onsite Interview,No,,
CAND00378,REQ00058,Design,Senior Product Designer,Senior,22-05-24,Referral,Onsite Interview,No,,
CAND00379,REQ00059,Finance,Senior Financial Analyst,Senior,26-01-25,Job Board,Hired,Yes,EMP00059,26
CAND00380,REQ00059,Finance,Senior Financial Analyst,Senior,23-01-25,Recruiting Agency,Phone Screen,No,,
CAND00381,REQ00059,Finance,Senior Financial Analyst,Senior,24-01-25,LinkedIn,Applied,No,,
CAND00382,REQ00059,Finance,Senior Financial Analyst,Senior,16-01-25,Company Careers Site,Applied,No,,
CAND00383,REQ00059,Finance,Senior Financial Analyst,Senior,22-01-25,Referral,Applied,No,,
CAND00384,REQ00059,Finance,Senior Financial Analyst,Senior,04-02-25,Job Board,Withdrew,No,,
CAND00385,REQ00060,Finance,Finance Manager,Manager,02-01-26,Referral,Hired,Yes,EMP00060,14
CAND00386,REQ00060,Finance,Finance Manager,Manager,24-12-25,Job Board,Phone Screen,No,,
CAND00387,REQ00060,Finance,Finance Manager,Manager,04-01-26,Job Board,Onsite Interview,No,,
CAND00388,REQ00060,Finance,Finance Manager,Manager,04-01-26,Job Board,Withdrew,No,,
CAND00389,REQ00060,Finance,Finance Manager,Manager,31-12-25,LinkedIn,Skills Assessment,No,,
CAND00390,REQ00060,Finance,Finance Manager,Manager,01-01-26,Referral,Offer Extended,No,,
CAND00391,REQ00060,Finance,Finance Manager,Manager,02-01-26,Job Board,Withdrew,No,,
CAND00392,REQ00061,Design,Design Manager,Manager,11-06-24,Referral,Hired,Yes,EMP00061,17
CAND00393,REQ00061,Design,Design Manager,Manager,01-06-24,LinkedIn,Skills Assessment,No,,
CAND00394,REQ00061,Design,Design Manager,Manager,02-06-24,Job Board,Skills Assessment,No,,
CAND00395,REQ00061,Design,Design Manager,Manager,20-06-24,Company Careers Site,Onsite Interview,No,,
CAND00396,REQ00061,Design,Design Manager,Manager,02-06-24,Referral,Onsite Interview,No,,
CAND00397,REQ00062,Marketing,Marketing Manager,Manager,18-05-23,Recruiting Agency,Hired,Yes,EMP00062,15
CAND00398,REQ00062,Marketing,Marketing Manager,Manager,19-05-23,LinkedIn,Phone Screen,No,,
CAND00399,REQ00062,Marketing,Marketing Manager,Manager,10-05-23,LinkedIn,Phone Screen,No,,
CAND00400,REQ00062,Marketing,Marketing Manager,Manager,22-05-23,LinkedIn,Onsite Interview,No,,
CAND00401,REQ00062,Marketing,Marketing Manager,Manager,19-05-23,LinkedIn,Applied,No,,
CAND00402,REQ00062,Marketing,Marketing Manager,Manager,22-05-23,LinkedIn,Hired,No,,
CAND00403,REQ00062,Marketing,Marketing Manager,Manager,11-05-23,LinkedIn,Onsite Interview,No,,
CAND00404,REQ00062,Marketing,Marketing Manager,Manager,13-05-23,Referral,Onsite Interview,No,,
CAND00405,REQ00063,CUSTOMER SUCCESS,Support Associate,Entry-Level,05-08-24,University Recruiting,Hired,Yes,EMP00063,37
CAND00406,REQ00063,Customer Success,Support Associate,Entry-Level,27-07-24,Job Board,Phone Screen,No,,
CAND00407,REQ00063,Customer Success,Support Associate,Entry-Level,28-07-24,University Recruiting,Applied,No,,
CAND00408,REQ00063,Customer Success,Support Associate,Entry-Level,09-08-24,Referral,Skills Assessment,No,,
CAND00409,REQ00064,Engineering,Senior Software Engineer,Senior,02-01-24,Referral,Hired,Yes,EMP00064,39
CAND00410,REQ00064,Engineering,Senior Software Engineer,Senior,05-01-24,Company Careers Site,Hired,No,,
CAND00411,REQ00064,Engineering,Senior Software Engineer,Senior,31-12-23,Referral,Phone Screen,No,,
CAND00412,REQ00064,Engineering,Senior Software Engineer,Senior,04-01-24,LinkedIn,Applied,No,,
CAND00413,REQ00064,ENGINEERING,Senior Software Engineer,Senior,11-01-24,LinkedIn,Phone Screen,No,,
CAND00414,REQ00065,Engineering,Software Engineer I,Entry-Level,17-05-26,LinkedIn,Hired,Yes,EMP00065,29
CAND00415,REQ00065,Engineering,Software Engineer I,Entry-Level,26-05-26,University Recruiting,Skills Assessment,No,,
CAND00416,REQ00065,Engineering,Software Engineer I,Entry-Level,18-05-26,,Withdrew,No,,
CAND00417,REQ00065,Engineering,Software Engineer I,Entry-Level,22-05-26,Job Board,Skills Assessment,No,,
CAND00418,REQ00065,Engineering,Software Engineer I,Entry-Level,08-05-26,Job Board,Skills Assessment,No,,
CAND00419,REQ00065,Engineering,Software Engineer I,Entry-Level,08-05-26,University Recruiting,Skills Assessment,No,,
CAND00420,REQ00065,Engineering,Software Engineer I,Entry-Level,09-05-26,Job Board,Withdrew,No,,
CAND00421,REQ00065,Engineering,Software Engineer I,Entry-Level,07-05-26,Company Careers Site,Phone Screen,No,,
CAND00422,REQ00066,Sales,Sales Development Rep,Entry-Level,23-02-26,Referral,Hired,Yes,EMP00066,22
CAND00423,REQ00066,Sales,Sales Development Rep,Entry-Level,02-03-26,LinkedIn,Applied,No,,
CAND00424,REQ00066,Sales,Sales Development Rep,Entry-Level,02-03-26,LinkedIn,Withdrew,No,,
CAND00425,REQ00066,Sales,Sales Development Rep,Entry-Level,01-03-26,Job Board,Phone Screen,No,,
CAND00426,REQ00066,Sales,Sales Development Rep,Entry-Level,15-02-26,Company Careers Site,Phone Screen,No,,
CAND00427,REQ00066,Sales,Sales Development Rep,Entry-Level,17-02-26,Referral,Applied,No,,
CAND00428,REQ00066,Sales,Sales Development Rep,Entry-Level,20-02-26,Company Careers Site,Skills Assessment,No,,
CAND00429,REQ00067,Customer Success,Senior CSM,Senior,11-08-25,Recruiting Agency,Hired,Yes,EMP00067,28
CAND00430,REQ00067,Customer Success,Senior CSM,Senior,14-08-25,Job Board,Onsite Interview,No,,
CAND00431,REQ00067,Customer Success,Senior CSM,Senior,13-08-25,Recruiting Agency,Applied,No,,
CAND00432,REQ00067,Customer Success,Senior CSM,Senior,16-08-25,Job Board,Applied,No,,
CAND00433,REQ00067,Customer Success,Senior CSM,Senior,12-08-25,Job Board,Withdrew,No,,
CAND00434,REQ00067,Customer Success,Senior CSM,Senior,01-08-25,Job Board,Phone Screen,No,,
CAND00435,REQ00068,Finance,Financial Analyst II,Mid-Level,17-03-26,Recruiting Agency,Hired,Yes,EMP00068,32
CAND00436,REQ00068,Finance,Financial Analyst II,Mid-Level,24-03-26,LinkedIn,Withdrew,No,,
CAND00437,REQ00068,Finance,Financial Analyst II,Mid-Level,14-03-26,LinkedIn,Applied,No,,
CAND00438,REQ00069,Customer Success,Support Associate,Entry-Level,18-01-26,LinkedIn,Hired,Yes,EMP00069,36
CAND00439,REQ00069,Customer Success,Support Associate,Entry-Level,24-01-26,Recruiting Agency,Withdrew,No,,
CAND00440,REQ00069,Customer Success,Support Associate,Entry-Level,14-01-26,Referral,Skills Assessment,No,,
CAND00441,REQ00069,Customer Success,Support Associate,Entry-Level,18-01-26,Company Careers Site,Hired,No,,
CAND00442,REQ00069,Customer Success,Support Associate,Entry-Level,22-01-26,LinkedIn,Skills Assessment,No,,
CAND00443,REQ00069,Customer Success,Support Associate,Entry-Level,24-01-26,Job Board,Phone Screen,No,,
CAND00444,REQ00069,Customer Success,Support Associate,Entry-Level,20-01-26,LinkedIn,Withdrew,No,,
CAND00445,REQ00070,Marketing,Marketing Coordinator,Entry-Level,02-03-24,Referral,Hired,Yes,EMP00070,38
CAND00446,REQ00070,MARKETING,Marketing Coordinator,Entry-Level,29-02-24,LinkedIn,Onsite Interview,No,,
CAND00447,REQ00070,Marketing,Marketing Coordinator,Entry-Level,24-02-24,Referral,Phone Screen,No,,
CAND00448,REQ00070,Marketing,Marketing Coordinator,Entry-Level,28-02-24,University Recruiting,Skills Assessment,No,,
CAND00449,REQ00071,Sales,Sales Development Rep,Entry-Level,19-04-26,LinkedIn,Hired,Yes,EMP00071,36
