CompChangeID,EmployeeID,EffectiveDate,PreviousSalary,NewSalary,ChangeType,PercentChange
COMP01771,EMP01123,20-09-25,,164500,New Hire,
COMP01772,EMP01124,24-07-26,,108500,New Hire,
COMP01773,EMP01125,12-09-25,,115000,New Hire,
COMP01774,EMP01126,06-07-24,,122500,New Hire,
COMP01775,EMP01126,06-07-25,122500,126000,Annual Merit Increase,3
COMP01776,EMP01127,01-09-25,,78000,New Hire,
COMP01777,EMP01128,04-06-25,,119000,New Hire,
COMP01778,EMP01128,04-06-26,119000,122500,Annual Merit Increase,2.7
COMP01779,EMP01129,17-02-26,,112000,New Hire,
COMP01780,EMP01130,13-10-23,,133500,New Hire,
COMP01781,EMP01130,12-10-24,133500,137500,Annual Merit Increase,3.1
COMP01782,EMP01130,10-08-25,137500,141500,Annual Merit Increase,2.8
COMP01783,EMP01130,21-06-26,141500,148500,Annual Merit Increase,4.9
COMP01784,EMP01131,18-01-26,,119000,New Hire,
COMP01785,EMP01132,05-06-25,,135500,New Hire,
COMP01786,EMP01133,24-07-26,,132000,New Hire,
COMP01787,EMP01134,24-11-24,,145500,New Hire,
COMP01788,EMP01134,24-11-25,145500,151500,Annual Merit Increase,4.3
COMP01789,EMP01135,27-09-25,,184000,New Hire,
COMP01790,EMP01136,03-06-26,,155000,New Hire,
COMP01791,EMP01137,11-10-23,,159500,New Hire,
COMP01792,EMP01137,10-10-24,159500,168000,Annual Merit Increase,5.4
COMP01793,EMP01137,23-11-25,168000,172000,Annual Merit Increase,2.3
COMP01794,EMP01138,13-06-26,,71000,New Hire,
COMP01795,EMP01139,04-11-25,,94500,New Hire,
COMP01796,EMP01140,26-05-23,,210000,New Hire,
COMP01797,EMP01140,25-05-24,210000,219500,Annual Merit Increase,4.5
COMP01798,EMP01140,02-05-25,219500,231000,Annual Merit Increase,5.3
COMP01799,EMP01141,27-09-24,,102000,New Hire,
COMP01800,EMP01141,27-09-25,102000,105500,Annual Merit Increase,3.6
COMP01801,EMP01142,14-11-25,,63000,New Hire,
COMP01802,EMP01143,22-05-23,,171000,New Hire,
COMP01803,EMP01144,11-07-25,,66500,New Hire,
COMP01804,EMP01145,27-11-24,,69500,New Hire,
COMP01805,EMP01145,27-11-25,69500,73500,Annual Merit Increase,5.4
COMP01806,EMP01146,10-09-25,,383000,New Hire,
COMP01807,EMP01147,19-02-23,,122500,New Hire,
COMP01808,EMP01147,19-02-24,122500,140500,Promotion,14.6
COMP01809,EMP01147,01-01-25,140500,145500,Annual Merit Increase,3.4
COMP01810,EMP01147,15-01-26,145500,153500,Annual Merit Increase,5.6
COMP01811,EMP01148,18-04-26,,98000,New Hire,
COMP01812,EMP01149,06-07-26,,291500,New Hire,
COMP01813,EMP01150,27-07-26,,177000,New Hire,
COMP01814,EMP01151,29-01-26,,89000,New Hire,
COMP01815,EMP01152,15-12-23,,108500,New Hire,
COMP01816,EMP01153,21-01-26,,128500,New Hire,
COMP01817,EMP01154,10-11-22,,172000,New Hire,
COMP01818,EMP01154,10-11-23,172000,194000,Promotion,12.8
COMP01819,EMP01154,14-01-25,194000,202500,Annual Merit Increase,4.4
COMP01820,EMP01154,18-01-26,202500,208000,Annual Merit Increase,2.6
COMP01821,EMP01155,05-11-22,,146500,New Hire,
COMP01822,EMP01155,05-11-23,146500,152000,Annual Merit Increase,3.8
COMP01823,EMP01155,25-01-25,152000,156000,Annual Merit Increase,2.8
COMP01824,EMP01155,29-01-26,156000,162500,Annual Merit Increase,4.2
COMP01825,EMP01156,26-10-24,,155000,New Hire,
COMP01826,EMP01157,29-05-25,,111500,New Hire,
COMP01827,EMP01157,29-05-26,111500,115500,Annual Merit Increase,3.4
COMP01828,EMP01158,05-01-26,,99000,New Hire,
COMP01829,EMP01159,10-11-25,,142500,New Hire,
COMP01830,EMP01160,28-03-25,,108500,New Hire,
COMP01831,EMP01161,05-08-24,,227000,New Hire,
COMP01832,EMP01161,05-08-25,227000,234000,Annual Merit Increase,3.2
COMP01833,EMP01162,03-07-26,,114000,New Hire,
COMP01834,EMP01163,23-02-25,,88000,New Hire,
COMP01835,EMP01163,23-02-26,88000,93000,Annual Merit Increase,5.7
COMP01836,EMP01164,06-03-25,,104000,New Hire,
COMP01837,EMP01165,04-02-24,,80000,New Hire,
COMP01838,EMP01166,18-02-26,,74000,New Hire,
COMP01839,EMP01167,28-11-25,,118500,New Hire,
COMP01840,EMP01168,09-05-24,,86500,New Hire,
COMP01841,EMP01168,09-05-25,86500,90500,Annual Merit Increase,4.7
COMP01842,EMP01168,21-05-26,90500,98500,Promotion,9
COMP01843,EMP01169,17-07-23,,186500,New Hire,
COMP01844,EMP01169,16-07-24,186500,195500,Annual Merit Increase,4.9
COMP01845,EMP01169,04-07-25,195500,200000,Annual Merit Increase,2.3
COMP01846,EMP01170,29-11-25,,75000,New Hire,
COMP01847,EMP01171,13-10-25,,136000,New Hire,
COMP01848,EMP01172,27-08-24,,155000,New Hire,
COMP01849,EMP01173,15-06-26,,114500,New Hire,
COMP01850,EMP01174,20-02-24,,85000,New Hire,
COMP01851,EMP01174,19-02-25,85000,88500,Annual Merit Increase,4.1
COMP01852,EMP01175,17-02-25,,220000,New Hire,
COMP01853,EMP01176,13-06-26,,93500,New Hire,
COMP01854,EMP01177,16-02-25,,70500,New Hire,
COMP01855,EMP01177,16-02-26,70500,72500,Annual Merit Increase,2.7
COMP01856,EMP01178,22-09-25,,100000,New Hire,
COMP01857,EMP01179,04-01-25,,55500,New Hire,
COMP01858,EMP01179,04-01-26,55500,59000,Annual Merit Increase,6
COMP01859,EMP01180,05-08-24,,517500,New Hire,
COMP01860,EMP01180,05-08-25,517500,546000,Annual Merit Increase,5.5
COMP01861,EMP01181,05-07-26,,72000,New Hire,
COMP01862,EMP01182,09-02-25,,186000,New Hire,
COMP01863,EMP01183,17-05-26,,172500,New Hire,
COMP01864,EMP01184,13-06-24,,72500,New Hire,
COMP01865,EMP01185,02-05-24,,152500,New Hire,
COMP01866,EMP01186,13-12-22,,83000,New Hire,
COMP01867,EMP01186,13-12-23,83000,85000,Annual Merit Increase,2.3
COMP01868,EMP01186,31-10-24,85000,88500,Annual Merit Increase,3.9
COMP01869,EMP01186,29-01-26,88500,92500,Annual Merit Increase,4.3
COMP01870,EMP01187,22-10-25,,95500,New Hire,
COMP01871,EMP01188,21-12-24,,73000,New Hire,
COMP01872,EMP01189,27-04-26,,178000,New Hire,
COMP01873,EMP01190,23-04-25,,266000,New Hire,
COMP01874,EMP01190,23-04-26,266000,279000,Annual Merit Increase,4.8
COMP01875,EMP01191,19-07-26,,66000,New Hire,
COMP01876,EMP01192,03-04-24,,77000,New Hire,
COMP01877,EMP01192,03-04-25,77000,81000,Annual Merit Increase,5.2
COMP01878,EMP01192,03-04-26,81000,83500,Annual Merit Increase,3.1
COMP01879,EMP01193,10-04-26,,173500,New Hire,
COMP01880,EMP01194,02-01-26,,89500,New Hire,
COMP01881,EMP01195,13-01-26,,164000,New Hire,
COMP01882,EMP01196,19-03-26,,118500,New Hire,
COMP01883,EMP01197,26-01-26,,83500,New Hire,
COMP01884,EMP01198,17-09-25,,144000,New Hire,
COMP01885,EMP01199,21-12-23,,97000,New Hire,
COMP01886,EMP01199,20-12-24,97000,102000,Annual Merit Increase,5.1
COMP01887,EMP01199,29-12-25,102000,105000,Annual Merit Increase,2.8
COMP01888,EMP01200,14-01-23,,233000,New Hire,
COMP01889,EMP01200,14-01-24,233000,257000,Promotion,
COMP01890,EMP01200,14-03-25,257000,270000,Annual Merit Increase,5.1
COMP01891,EMP01200,29-05-26,270000,275500,Annual Merit Increase,2.1
COMP01892,EMP01201,12-05-26,,179500,New Hire,
COMP01893,EMP01202,21-09-25,,79000,New Hire,
COMP01894,EMP01203,12-02-26,,72500,New Hire,
COMP01895,EMP01204,11-04-25,,301500,New Hire,
COMP01896,EMP01204,11-04-26,301500,311500,Annual Merit Increase,3.4
COMP01897,EMP01205,07-12-23,,185500,New Hire,
COMP01898,EMP01205,06-12-24,185500,189500,Annual Merit Increase,2.2
COMP01899,EMP01205,21-02-26,189500,200500,Annual Merit Increase,5.9
COMP01900,EMP01206,04-12-23,,66000,New Hire,
COMP01901,EMP01207,19-11-25,,175500,New Hire,
COMP01902,EMP01208,01-02-25,,104500,New Hire,
COMP01903,EMP01208,01-02-26,104500,110500,Annual Merit Increase,5.8
COMP01904,EMP01209,28-04-24,,117000,New Hire,
COMP01905,EMP01210,24-05-25,,191500,New Hire,
COMP01906,EMP01210,24-05-26,191500,200500,Annual Merit Increase,
COMP01907,EMP01211,29-04-23,,74000,New Hire,
COMP01908,EMP01211,28-04-24,74000,77500,Annual Merit Increase,4.4
COMP01909,EMP01211,29-03-25,77500,87500,Promotion,13
COMP01910,EMP01211,04-05-26,87500,92500,Annual Merit Increase,5.8
COMP01911,EMP01212,03-07-25,,200500,New Hire,
COMP01912,EMP01212,03-07-26,200500,211000,Annual Merit Increase,5.1
COMP01913,EMP01213,13-08-24,,73000,New Hire,
COMP01914,EMP01214,15-02-26,,116500,New Hire,
COMP01915,EMP01215,02-09-24,,89000,New Hire,
COMP01916,EMP01216,11-03-25,,111000,New Hire,
COMP01917,EMP01216,11-03-26,111000,116500,Annual Merit Increase,5
COMP01918,EMP01217,04-10-22,,127000,New Hire,
COMP01919,EMP01217,04-10-23,127000,131500,Annual Merit Increase,3.6
COMP01920,EMP01217,03-10-24,131500,135500,Annual Merit Increase,3.2
COMP01921,EMP01218,19-06-23,,80500,New Hire,
COMP01922,EMP01218,18-06-24,80500,84500,Annual Merit Increase,4.8
COMP01923,EMP01219,29-01-25,,130000,New Hire,
COMP01924,EMP01219,29-01-26,130000,134500,Annual Merit Increase,3.6
COMP01925,EMP01220,17-04-25,,110000,New Hire,
COMP01926,EMP01221,03-08-25,,71000,New Hire,
COMP01927,EMP01222,28-09-24,,117000,New Hire,
COMP01928,EMP01222,28-09-25,117000,120000,Annual Merit Increase,2.8
COMP01929,EMP01223,18-11-25,,95000,New Hire,
COMP01930,EMP01224,08-04-26,,109000,New Hire,
COMP01931,EMP01225,22-02-26,,117500,New Hire,
COMP01932,EMP01226,25-02-23,,117500,New Hire,
COMP01933,EMP01226,25-02-24,117500,124000,Annual Merit Increase,5.7
COMP01934,EMP01226,06-06-25,124000,128500,Annual Merit Increase,3.8
COMP01935,EMP01227,24-04-25,,59500,New Hire,
COMP01936,EMP01228,26-10-23,,85000,New Hire,
COMP01937,EMP01228,25-10-24,85000,87000,Annual Merit Increase,2.1
COMP01938,EMP01229,19-06-24,,78000,New Hire,
COMP01939,EMP01229,19-06-25,78000,82000,Annual Merit Increase,5.2
COMP01940,EMP01230,05-07-26,,147500,New Hire,
COMP01941,EMP01231,07-01-24,,131500,New Hire,
COMP01942,EMP01232,21-05-25,,139500,New Hire,
COMP01943,EMP01232,21-05-26,139500,143000,Annual Merit Increase,2.6
COMP01944,EMP01233,08-09-25,,90500,New Hire,
COMP01945,EMP01234,28-11-25,,108000,New Hire,
COMP01946,EMP01235,05-07-25,,70500,New Hire,
COMP01947,EMP01235,05-07-26,70500,74500,Annual Merit Increase,5.7
COMP01948,EMP01236,17-09-22,,74500,New Hire,
COMP01949,EMP01237,05-10-24,,91500,New Hire,
COMP01950,EMP01237,05-10-25,91500,94500,Annual Merit Increase,3
COMP01951,EMP01238,04-05-25,,93000,New Hire,
COMP01952,EMP01238,04-05-26,93000,96000,Annual Merit Increase,3.3
COMP01953,EMP01239,22-08-23,,92500,New Hire,
COMP01954,EMP01240,19-11-24,,68500,New Hire,
COMP01955,EMP01240,19-11-25,68500,71500,Annual Merit Increase,4.2
COMP01956,EMP01241,27-01-23,,84500,New Hire,
COMP01957,EMP01242,21-07-23,,64000,New Hire,
COMP01958,EMP01242,20-07-24,64000,65500,Annual Merit Increase,2.6
COMP01959,EMP01242,29-10-25,65500,68500,Annual Merit Increase,4.5
COMP01960,EMP01243,02-01-25,,80000,New Hire,
COMP01961,EMP01243,02-01-26,80000,82500,Annual Merit Increase,2.9
COMP01962,EMP01244,11-01-24,,126000,New Hire,
COMP01963,EMP01244,10-01-25,126000,133000,Annual Merit Increase,5.6
COMP01964,EMP01244,10-12-25,133000,149000,Promotion,12
COMP01965,EMP01245,22-07-25,,110000,New Hire,
COMP01966,EMP01245,22-07-26,110000,112500,Annual Merit Increase,2.1
COMP01967,EMP01246,13-11-25,,69000,New Hire,
COMP01968,EMP01247,15-02-26,,92500,New Hire,
COMP01969,EMP01248,12-04-24,,107500,New Hire,
COMP01970,EMP01248,12-04-25,107500,111500,Annual Merit Increase,3.6
COMP01971,EMP01248,03-06-26,111500,114500,Annual Merit Increase,2.8
COMP01972,EMP01249,22-03-24,,56000,New Hire,
COMP01973,EMP01249,22-03-25,56000,59000,Annual Merit Increase,5.6
COMP01974,EMP01249,19-05-26,59000,61000,Annual Merit Increase,3.1
COMP01975,EMP01250,21-10-23,,59000,New Hire,
COMP01976,EMP01250,20-10-24,59000,61500,Annual Merit Increase,4
COMP01977,EMP01250,27-08-25,61500,68000,Promotion,10.8
COMP01978,EMP01251,22-09-25,,84500,New Hire,
COMP01979,EMP01252,11-11-25,,110000,New Hire,
COMP01980,EMP01253,07-12-22,,102000,New Hire,
COMP01981,EMP01253,07-12-23,102000,107000,Annual Merit Increase,4.7
COMP01982,EMP01253,22-10-24,107000,120000,Promotion,12.1
COMP01983,EMP01253,23-08-25,120000,124000,Annual Merit Increase,3.5
COMP01984,EMP01253,16-06-26,124000,127500,Annual Merit Increase,2.7
COMP01985,EMP01254,28-06-26,,79000,New Hire,
COMP01986,EMP01255,05-03-23,,150000,New Hire,
COMP01987,EMP01256,17-06-25,,114000,New Hire,
COMP01988,EMP01256,17-06-26,114000,117000,Annual Merit Increase,2.5
COMP01989,EMP01257,24-11-25,,90500,New Hire,
COMP01990,EMP01258,20-04-26,,164500,New Hire,
COMP01991,EMP01259,09-12-25,,120500,New Hire,
COMP01992,EMP01260,14-02-26,,88000,New Hire,
COMP01993,EMP01261,26-11-24,,96000,New Hire,
COMP01994,EMP01262,12-03-26,,68500,New Hire,
COMP01995,EMP01263,06-07-23,,74000,New Hire,
COMP01996,EMP01263,05-07-24,74000,77000,Annual Merit Increase,4
COMP01997,EMP01263,30-06-25,77000,79000,Annual Merit Increase,2.3
COMP01998,EMP01264,17-05-26,,113000,New Hire,
COMP01999,EMP01265,19-06-25,,70500,New Hire,
COMP02000,EMP01266,19-03-26,,103000,New Hire,
COMP02001,EMP01267,26-03-25,,175500,New Hire,
COMP02002,EMP01267,26-03-26,175500,183000,Annual Merit Increase,4.2
COMP02003,EMP01268,16-09-25,,238000,New Hire,
COMP02004,EMP01269,12-06-25,,109000,New Hire,
COMP02005,EMP01269,12-06-26,109000,112000,Annual Merit Increase,2.9
COMP02006,EMP01270,12-12-25,,137500,New Hire,
COMP02007,EMP01271,20-07-23,,100500,New Hire,
COMP02008,EMP01272,06-04-23,,150000,New Hire,
COMP02009,EMP01272,05-04-24,150000,153500,Annual Merit Increase,2.2
COMP02010,EMP01273,23-07-24,,91000,New Hire,
COMP02011,EMP01273,23-07-25,91000,94000,Annual Merit Increase,3.2
COMP02012,EMP01274,26-02-24,,71000,New Hire,
COMP02013,EMP01274,25-02-25,71000,74500,Annual Merit Increase,5.1
COMP02014,EMP01275,04-04-26,,59500,New Hire,
COMP02015,EMP01276,06-05-24,,74500,New Hire,
COMP02016,EMP01276,06-05-25,74500,78500,Annual Merit Increase,5.3
COMP02017,EMP01276,21-05-26,78500,83000,Annual Merit Increase,6
COMP02018,EMP01277,11-07-26,,85000,New Hire,
COMP02019,EMP01278,01-11-24,,187000,New Hire,
COMP02020,EMP01278,01-11-25,187000,196500,Annual Merit Increase,5.1
COMP02021,EMP01279,30-03-24,,124000,New Hire,
COMP02022,EMP01280,24-02-26,,121000,New Hire,
COMP02023,EMP01281,23-10-25,,104000,New Hire,
COMP02024,EMP01282,15-05-25,,52500,New Hire,
COMP02025,EMP01283,27-07-25,,195500,New Hire,
COMP02026,EMP01284,11-12-25,,268000,New Hire,
COMP02027,EMP01285,25-06-24,,296000,New Hire,
COMP02028,EMP01285,25-06-25,296000,310500,Annual Merit Increase,4.9
COMP02029,EMP01286,19-07-26,,408500,New Hire,
COMP02030,EMP01287,18-07-26,,78000,New Hire,
COMP02031,EMP01288,17-10-25,,68500,New Hire,
COMP02032,EMP01289,19-04-24,,139000,New Hire,
COMP02033,EMP01290,21-11-25,,227500,New Hire,
COMP02034,EMP01291,14-06-23,,88500,New Hire,
COMP02035,EMP01291,13-06-24,88500,101500,Promotion,14.7
COMP02036,EMP01291,11-06-25,101500,105500,Annual Merit Increase,4.1
COMP02037,EMP01291,17-06-26,105500,109500,Annual Merit Increase,3.9
COMP02038,EMP01292,27-12-22,,60500,New Hire,
COMP02039,EMP01292,27-12-23,60500,66000,Promotion,9
COMP02040,EMP01292,28-11-24,66000,67500,Annual Merit Increase,2.5
COMP02041,EMP01292,06-10-25,67500,71000,Annual Merit Increase,5.5
COMP02042,EMP01293,18-07-24,,142500,New Hire,
COMP02043,EMP01294,28-04-25,,76000,New Hire,
COMP02044,EMP01295,19-04-26,,92500,New Hire,
COMP02045,EMP01296,15-12-25,,135500,New Hire,
COMP02046,EMP01297,15-01-26,,95500,New Hire,
COMP02047,EMP01298,04-02-25,,77500,New Hire,
COMP02048,EMP01299,07-11-24,,181500,New Hire,
COMP02049,EMP01300,13-12-24,,117000,New Hire,
COMP02050,EMP01300,13-12-25,117000,119500,Annual Merit Increase,2.3
COMP02051,EMP01301,03-07-26,,211000,New Hire,
COMP02052,EMP01302,16-02-23,,76000,New Hire,
COMP02053,EMP01303,09-04-26,,65500,New Hire,
COMP02054,EMP01304,08-07-25,,137000,New Hire,
COMP02055,EMP01304,08-07-26,137000,141000,Annual Merit Increase,3
COMP02056,EMP01305,20-03-25,,157000,New Hire,
COMP02057,EMP01305,20-03-26,157000,163000,Annual Merit Increase,3.9
COMP02058,EMP01306,13-12-25,,84500,New Hire,
COMP02059,EMP01307,17-05-25,,191000,New Hire,
COMP02060,EMP01307,17-05-26,191000,196500,Annual Merit Increase,2.8
COMP02061,EMP01308,17-04-26,,80000,New Hire,
COMP02062,EMP01309,17-05-26,,101500,New Hire,
COMP02063,EMP01310,01-02-25,,69000,New Hire,
COMP02064,EMP01310,01-02-26,69000,71500,Annual Merit Increase,3.5
COMP02065,EMP01311,08-08-24,,102500,New Hire,
COMP02066,EMP01311,08-08-25,102500,105500,Annual Merit Increase,2.9
COMP02067,EMP01312,19-08-25,,106000,New Hire,
COMP02068,EMP01313,06-05-26,,107000,New Hire,
COMP02069,EMP01314,03-05-24,,133500,New Hire,
COMP02070,EMP01314,03-05-25,133500,141500,Annual Merit Increase,6
COMP02071,EMP01314,10-03-26,141500,146500,Annual Merit Increase,3.7
COMP02072,EMP01315,27-09-25,,177000,New Hire,
COMP02073,EMP01316,05-09-25,,69000,New Hire,
COMP02074,EMP01317,13-12-25,,65000,New Hire,
COMP02075,EMP01318,15-12-23,,72500,New Hire,
COMP02076,EMP01319,14-12-25,,86500,New Hire,
COMP02077,EMP01320,29-05-26,,128000,New Hire,
COMP02078,EMP01321,23-03-24,,130500,New Hire,
COMP02079,EMP01321,23-03-25,130500,134500,Annual Merit Increase,3.2
COMP02080,EMP01321,29-04-26,134500,141500,Annual Merit Increase,5.2
COMP02081,EMP01322,16-06-24,,172000,New Hire,
COMP02082,EMP01322,16-06-25,172000,177000,Annual Merit Increase,3
COMP02083,EMP01322,08-06-26,177000,183500,Annual Merit Increase,3.7
COMP02084,EMP01323,18-07-26,,95000,New Hire,
COMP02085,EMP01324,22-03-24,,115500,New Hire,
COMP02086,EMP01324,22-03-25,115500,121000,Annual Merit Increase,4.9
COMP02087,EMP01324,24-04-26,121000,127500,Annual Merit Increase,5.4
COMP02088,EMP01325,29-04-26,,102500,New Hire,
COMP02089,EMP01326,22-05-25,,64000,New Hire,
COMP02090,EMP01327,11-07-24,,129000,New Hire,
COMP02091,EMP01327,11-07-25,129000,135500,Annual Merit Increase,4.9
COMP02092,EMP01327,28-06-26,135500,141000,Annual Merit Increase,4
COMP02093,EMP01328,03-04-26,,253000,New Hire,
COMP02094,EMP01329,22-03-25,,124500,New Hire,
COMP02095,EMP01329,22-03-26,124500,130500,Annual Merit Increase,4.9
COMP02096,EMP01330,10-05-25,,179500,New Hire,
COMP02097,EMP01330,10-05-26,179500,183500,Annual Merit Increase,2.3
COMP02098,EMP01331,10-12-24,,110500,New Hire,
COMP02099,EMP01331,10-12-25,110500,116500,Annual Merit Increase,5.4
COMP02100,EMP01332,30-08-25,,67000,New Hire,
COMP02101,EMP01333,21-02-24,,131000,New Hire,
COMP02102,EMP01333,20-02-25,131000,137000,Annual Merit Increase,4.4
COMP02103,EMP01333,28-12-25,137000,141500,Annual Merit Increase,3.1
COMP02104,EMP01334,16-01-25,,104000,New Hire,
COMP02105,EMP01334,16-01-26,104000,108500,Annual Merit Increase,4.5
COMP02106,EMP01335,12-07-26,,79500,New Hire,
COMP02107,EMP01336,02-07-24,,139000,New Hire,
COMP02108,EMP01337,09-10-25,,141500,New Hire,
COMP02109,EMP01338,24-10-24,,64500,New Hire,
COMP02110,EMP01338,24-10-25,64500,66500,Annual Merit Increase,3
COMP02111,EMP01339,03-01-26,,120500,New Hire,
COMP02112,EMP01340,24-12-23,,174000,New Hire,
COMP02113,EMP01341,25-07-26,,167500,New Hire,
COMP02114,EMP01342,30-03-25,,156000,New Hire,
COMP02115,EMP01342,30-03-26,156000,164500,Annual Merit Increase,5.4
COMP02116,EMP01343,15-06-24,,74500,New Hire,
COMP02117,EMP01343,15-06-25,74500,78000,Annual Merit Increase,4.9
COMP02118,EMP01344,03-06-23,,191500,New Hire,
COMP02119,EMP01344,02-06-24,191500,197500,Annual Merit Increase,3.3
COMP02120,EMP01344,16-06-25,197500,207000,Annual Merit Increase,4.7
COMP02121,EMP01344,01-06-26,207000,218000,Annual Merit Increase,5.4
COMP02122,EMP01345,19-03-24,,306000,New Hire,
COMP02123,EMP01345,19-03-25,306000,320000,Annual Merit Increase,4.6
COMP02124,EMP01345,31-05-26,320000,331000,Annual Merit Increase,3.4
COMP02125,EMP01346,18-06-25,,119500,New Hire,
COMP02126,EMP01346,18-06-26,119500,125500,Annual Merit Increase,5.2
COMP02127,EMP01347,08-11-24,,79500,New Hire,
COMP02128,EMP01347,08-11-25,79500,83000,Annual Merit Increase,4.4
COMP02129,EMP01348,26-03-26,,113000,New Hire,
COMP02130,EMP01349,17-02-25,,99500,New Hire,
COMP02131,EMP01349,17-02-26,99500,105500,Annual Merit Increase,5.8
COMP02132,EMP01350,08-07-24,,125000,New Hire,
COMP02133,EMP01350,08-07-25,125000,130500,Annual Merit Increase,4.5
COMP02134,EMP01351,07-09-25,,96500,New Hire,
COMP02135,EMP01352,07-11-25,,70000,New Hire,
COMP02136,EMP01353,03-02-24,,116500,New Hire,
COMP02137,EMP01354,01-03-24,,143000,New Hire,
COMP02138,EMP01354,01-03-25,143000,150500,Annual Merit Increase,5.2
COMP02139,EMP01354,08-05-26,150500,157500,Annual Merit Increase,4.8
COMP02140,EMP01355,04-01-23,,183000,New Hire,
COMP02141,EMP01355,04-01-24,183000,191000,Annual Merit Increase,4.4
COMP02142,EMP01356,25-12-25,,64500,New Hire,
COMP02143,EMP01357,05-10-25,,129500,New Hire,
COMP02144,EMP01358,01-04-25,,119500,New Hire,
COMP02145,EMP01358,01-04-26,119500,126500,Annual Merit Increase,5.9
COMP02146,EMP01359,15-03-26,,87000,New Hire,
COMP02147,EMP01360,05-02-26,,62000,New Hire,
COMP02148,EMP01361,13-07-25,,115500,New Hire,
COMP02149,EMP01362,08-04-26,,174000,New Hire,
COMP02150,EMP01363,08-05-24,,121500,New Hire,
COMP02151,EMP01363,08-05-25,121500,125000,Annual Merit Increase,3
COMP02152,EMP01364,05-11-23,,97500,New Hire,
COMP02153,EMP01365,28-08-24,,149000,New Hire,
COMP02154,EMP01365,28-08-25,149000,168500,Promotion,13.2
COMP02155,EMP01366,09-03-23,,67500,New Hire,
COMP02156,EMP01366,08-03-24,67500,73500,Promotion,9.2
COMP02157,EMP01366,25-02-25,73500,75000,Annual Merit Increase,2.2
COMP02158,EMP01366,04-03-26,75000,78500,Annual Merit Increase,4.4
COMP02159,EMP01367,01-06-25,,177000,New Hire,
COMP02160,EMP01367,01-06-26,177000,183000,Annual Merit Increase,3.5
COMP02161,EMP01368,04-06-26,,167000,New Hire,
COMP02162,EMP01369,03-01-23,,89500,New Hire,
COMP02163,EMP01369,03-01-24,89500,92000,Annual Merit Increase,3
COMP02164,EMP01369,04-12-24,92000,96000,Annual Merit Increase,4.3
COMP02165,EMP01369,04-01-26,96000,99000,Annual Merit Increase,2.9
COMP02166,EMP01370,02-12-23,,130000,New Hire,
COMP02167,EMP01370,01-12-24,130000,146500,Promotion,12.7
COMP02168,EMP01370,06-02-26,146500,155000,Annual Merit Increase,5.9
COMP02169,EMP01371,08-03-25,,90000,New Hire,
COMP02170,EMP01371,08-03-26,90000,93500,Annual Merit Increase,3.8
COMP02171,EMP01372,23-06-26,,237000,New Hire,
COMP02172,EMP01373,09-10-24,,87500,New Hire,
COMP02173,EMP01373,09-10-25,87500,89500,Annual Merit Increase,2.3
COMP02174,EMP01374,02-05-25,,345000,New Hire,
COMP02175,EMP01374,02-05-26,345000,360000,Annual Merit Increase,4.4
COMP02176,EMP01375,14-02-23,,81500,New Hire,
COMP02177,EMP01375,14-02-24,81500,91500,Promotion,12.3
COMP02178,EMP01375,01-03-25,91500,96500,Annual Merit Increase,5.7
COMP02179,EMP01375,29-03-26,96500,100500,Annual Merit Increase,4.3
COMP02180,EMP01376,14-01-24,,92000,New Hire,
COMP02181,EMP01377,04-07-26,,289500,New Hire,
COMP02182,EMP01378,06-07-26,,109000,New Hire,
COMP02183,EMP01379,11-09-22,,153500,New Hire,
COMP02184,EMP01379,11-09-23,153500,160500,Annual Merit Increase,4.6
COMP02185,EMP01379,24-10-24,160500,166000,Annual Merit Increase,3.6
COMP02186,EMP01379,19-10-25,166000,181500,Promotion,9.2
COMP02187,EMP01380,03-06-26,,121500,New Hire,
COMP02188,EMP01381,08-09-25,,78500,New Hire,
COMP02189,EMP01382,03-04-26,,128000,New Hire,
COMP02190,EMP01383,14-03-25,,75500,New Hire,
COMP02191,EMP01384,28-05-25,,133000,New Hire,
COMP02192,EMP01384,28-05-26,133000,138500,Annual Merit Increase,4
COMP02193,EMP01385,13-05-25,,69500,New Hire,
COMP02194,EMP01385,13-05-26,69500,71500,Annual Merit Increase,2.6
COMP02195,EMP01386,13-10-25,,170000,New Hire,
COMP02196,EMP01387,02-01-24,,156500,New Hire,
COMP02197,EMP01388,13-12-22,,110500,New Hire,
COMP02198,EMP01389,29-09-24,,98500,New Hire,
COMP02199,EMP01389,29-09-25,98500,103000,Annual Merit Increase,4.7
COMP02200,EMP01390,19-11-25,,75000,New Hire,
COMP02201,EMP01391,27-04-24,,95000,New Hire,
COMP02202,EMP01391,27-04-25,95000,97500,Annual Merit Increase,2.7
COMP02203,EMP01391,28-03-26,97500,103000,Annual Merit Increase,5.8
COMP02204,EMP01392,06-10-25,,134000,New Hire,
COMP02205,EMP01393,16-07-26,,177000,New Hire,
COMP02206,EMP01394,02-09-23,,72000,New Hire,
COMP02207,EMP01394,01-09-24,72000,73500,Annual Merit Increase,2.4
COMP02208,EMP01394,06-12-25,73500,77500,Annual Merit Increase,5.5
COMP02209,EMP01395,08-10-25,,147500,New Hire,
COMP02210,EMP01396,17-03-25,,145000,New Hire,
COMP02211,EMP01396,17-03-26,145000,152500,Annual Merit Increase,5.3
COMP02212,EMP01397,23-04-26,,136500,New Hire,
