CompChangeID,EmployeeID,EffectiveDate,PreviousSalary,NewSalary,ChangeType,PercentChange
COMP01673,EMP01058,2024-03-22,,179500,New Hire,
COMP01674,EMP01059,2025-01-11,,108500,New Hire,
COMP01675,EMP01059,2026-01-11,108500.0,113500,Annual Merit Increase,4.8
COMP01676,EMP01060,2026-01-18,,69500,New Hire,
COMP01677,EMP01061,2025-11-04,,137000,New Hire,
COMP01678,EMP01062,2024-02-03,,236500,New Hire,
COMP01679,EMP01062,2025-02-02,236500.0,260000,Promotion,10.0
COMP01680,EMP01062,2026-01-22,260000.0,272500,Annual Merit Increase,4.8
COMP01681,EMP01063,2026-03-13,,173500,New Hire,
COMP01682,EMP01064,2024-06-23,,66000,New Hire,
COMP01683,EMP01064,2025-06-23,66000.0,68500,Annual Merit Increase,4.0
COMP01684,EMP01065,2024-06-09,,95500,New Hire,
COMP01685,EMP01066,2025-06-21,,105000,New Hire,
COMP01686,EMP01066,2026-06-21,105000.0,110500,Annual Merit Increase,5.1
COMP01687,EMP01067,2025-08-06,,193000,New Hire,
COMP01688,EMP01068,2025-07-26,,142000,New Hire,
COMP01689,EMP01068,2026-07-26,142000.0,146000,Annual Merit Increase,2.9
COMP01690,EMP01069,2023-08-30,,154500,New Hire,
COMP01691,EMP01069,2024-08-29,154500.0,159000,Annual Merit Increase,3.0
COMP01692,EMP01070,2026-04-28,,307500,New Hire,
COMP01693,EMP01071,2024-08-12,,58500,New Hire,
COMP01694,EMP01071,2025-08-12,58500.0,61000,Annual Merit Increase,4.6
COMP01695,EMP01072,2023-12-02,,97000,New Hire,
COMP01696,EMP01072,2024-12-01,97000.0,101500,Annual Merit Increase,4.4
COMP01697,EMP01073,2026-05-03,,100500,New Hire,
COMP01698,EMP01074,2026-06-03,,84500,New Hire,
COMP01699,EMP01075,2026-04-28,,62000,New Hire,
COMP01700,EMP01076,2026-03-12,,70500,New Hire,
COMP01701,EMP01077,2025-10-15,,130000,New Hire,
COMP01702,EMP01078,2025-06-09,,158000,New Hire,
COMP01703,EMP01078,2026-06-09,158000.0,167000,Annual Merit Increase,5.7
COMP01704,EMP01079,2023-08-23,,105000,New Hire,
COMP01705,EMP01080,2025-02-08,,120500,New Hire,
COMP01706,EMP01081,2024-12-11,,96500,New Hire,
COMP01707,EMP01081,2025-12-11,96500.0,101500,Annual Merit Increase,5.0
COMP01708,EMP01082,2024-07-16,,158000,New Hire,
COMP01709,EMP01082,2025-07-16,158000.0,165000,Annual Merit Increase,4.6
COMP01710,EMP01083,2025-12-26,,185000,New Hire,
COMP01711,EMP01084,2025-05-27,,135500,New Hire,
COMP01712,EMP01084,2026-05-27,135500.0,142000,Annual Merit Increase,4.7
COMP01713,EMP01085,2023-07-25,,72500,New Hire,
COMP01714,EMP01085,2024-07-24,72500.0,74500,Annual Merit Increase,2.9
COMP01715,EMP01085,2025-05-14,74500.0,81500,Promotion,9.4
COMP01716,EMP01085,2026-05-10,81500.0,84000,Annual Merit Increase,3.2
COMP01717,EMP01086,2024-05-22,,71500,New Hire,
COMP01718,EMP01086,2025-05-22,71500.0,75000,Annual Merit Increase,4.7
COMP01719,EMP01086,2026-06-01,75000.0,76500,Annual Merit Increase,2.3
COMP01720,EMP01087,2025-11-04,,50500,New Hire,
COMP01721,EMP01088,2023-06-28,,101000,New Hire,
COMP01722,EMP01088,2024-06-27,101000.0,106500,Annual Merit Increase,5.4
COMP01723,EMP01088,2025-08-16,106500.0,110500,Annual Merit Increase,3.5
COMP01724,EMP01089,2026-04-01,,166000,New Hire,
COMP01725,EMP01090,2025-05-24,,189000,New Hire,
COMP01726,EMP01090,2026-05-24,189000.0,193500,Annual Merit Increase,2.4
COMP01727,EMP01091,2025-04-07,,94500,New Hire,
COMP01728,EMP01091,2026-04-07,94500.0,98000,Annual Merit Increase,4.0
COMP01729,EMP01092,2025-08-02,,130000,New Hire,
COMP01730,EMP01093,2026-03-24,,206000,New Hire,
COMP01731,EMP01094,2024-11-28,,101500,New Hire,
COMP01732,EMP01094,2025-11-28,101500.0,105000,Annual Merit Increase,3.3
COMP01733,EMP01095,2025-10-05,,106500,New Hire,
COMP01734,EMP01096,2025-07-07,,222500,New Hire,
COMP01735,EMP01096,2026-07-07,222500.0,227500,Annual Merit Increase,2.2
COMP01736,EMP01097,2024-08-04,,111500,New Hire,
COMP01737,EMP01098,2026-04-05,,237000,New Hire,
COMP01738,EMP01099,2026-02-24,,218500,New Hire,
COMP01739,EMP01100,2025-10-01,,151000,New Hire,
COMP01740,EMP01101,2026-04-01,,142000,New Hire,
COMP01741,EMP01102,2026-04-15,,153000,New Hire,
COMP01742,EMP01103,2025-11-20,,140500,New Hire,
COMP01743,EMP01104,2026-03-19,,99000,New Hire,
COMP01744,EMP01105,2025-11-29,,82000,New Hire,
COMP01745,EMP01106,2025-11-10,,98500,New Hire,
COMP01746,EMP01107,2025-09-28,,109500,New Hire,
COMP01747,EMP01108,2026-01-18,,82000,New Hire,
COMP01748,EMP01109,2024-02-28,,57000,New Hire,
COMP01749,EMP01110,2026-04-03,,53500,New Hire,
COMP01750,EMP01111,2026-04-11,,145500,New Hire,
COMP01751,EMP01112,2022-12-15,,217500,New Hire,
COMP01752,EMP01112,2023-12-15,217500.0,222000,Annual Merit Increase,2.0
COMP01753,EMP01112,2024-11-06,222000.0,234500,Annual Merit Increase,5.5
COMP01754,EMP01112,2025-09-20,234500.0,243500,Annual Merit Increase,3.9
COMP01755,EMP01113,2026-03-27,,225500,New Hire,
COMP01756,EMP01114,2023-12-30,,104500,New Hire,
COMP01757,EMP01114,2024-12-29,104500.0,110500,Annual Merit Increase,5.7
COMP01758,EMP01114,2026-03-21,110500.0,114500,Annual Merit Increase,3.6
COMP01759,EMP01115,2024-11-11,,163000,New Hire,
COMP01760,EMP01116,2026-01-17,,123500,New Hire,
COMP01761,EMP01117,2024-02-17,,83000,New Hire,
COMP01762,EMP01117,2025-02-16,83000.0,85000,Annual Merit Increase,2.3
COMP01763,EMP01118,2026-03-06,,133500,New Hire,
COMP01764,EMP01119,2026-03-05,,74500,New Hire,
COMP01765,EMP01120,2025-05-08,,181500,New Hire,
COMP01766,EMP01121,2022-09-02,,81500,New Hire,
COMP01767,EMP01121,2023-09-02,81500.0,86000,Annual Merit Increase,5.7
COMP01768,EMP01121,2024-10-03,86000.0,90000,Annual Merit Increase,4.9
COMP01769,EMP01122,2024-09-16,,103000,New Hire,
COMP01770,EMP01122,2025-09-16,103000.0,107500,Annual Merit Increase,4.2
COMP01771,EMP01123,2025-09-20,,164500,New Hire,
COMP01772,EMP01124,2026-07-24,,108500,New Hire,
COMP01773,EMP01125,2025-09-12,,115000,New Hire,
COMP01774,EMP01126,2024-07-06,,122500,New Hire,
COMP01775,EMP01126,2025-07-06,122500.0,126000,Annual Merit Increase,3.0
COMP01776,EMP01127,2025-09-01,,78000,New Hire,
COMP01777,EMP01128,2025-06-04,,119000,New Hire,
COMP01778,EMP01128,2026-06-04,119000.0,122500,Annual Merit Increase,2.7
COMP01779,EMP01129,2026-02-17,,112000,New Hire,
COMP01780,EMP01130,2023-10-13,,133500,New Hire,
COMP01781,EMP01130,2024-10-12,133500.0,137500,Annual Merit Increase,3.1
COMP01782,EMP01130,2025-08-10,137500.0,141500,Annual Merit Increase,2.8
COMP01783,EMP01130,2026-06-21,141500.0,148500,Annual Merit Increase,4.9
COMP01784,EMP01131,2026-01-18,,119000,New Hire,
COMP01785,EMP01132,2025-06-05,,135500,New Hire,
COMP01786,EMP01133,2026-07-24,,132000,New Hire,
COMP01787,EMP01134,2024-11-24,,145500,New Hire,
COMP01788,EMP01134,2025-11-24,145500.0,151500,Annual Merit Increase,4.3
COMP01789,EMP01135,2025-09-27,,184000,New Hire,
COMP01790,EMP01136,2026-06-03,,155000,New Hire,
COMP01791,EMP01137,2023-10-11,,159500,New Hire,
COMP01792,EMP01137,2024-10-10,159500.0,168000,Annual Merit Increase,5.4
COMP01793,EMP01137,2025-11-23,168000.0,172000,Annual Merit Increase,2.3
COMP01794,EMP01138,2026-06-13,,71000,New Hire,
COMP01795,EMP01139,2025-11-04,,94500,New Hire,
COMP01796,EMP01140,2023-05-26,,210000,New Hire,
COMP01797,EMP01140,2024-05-25,210000.0,219500,Annual Merit Increase,4.5
COMP01798,EMP01140,2025-05-02,219500.0,231000,Annual Merit Increase,5.3
COMP01799,EMP01141,2024-09-27,,102000,New Hire,
COMP01800,EMP01141,2025-09-27,102000.0,105500,Annual Merit Increase,3.6
COMP01801,EMP01142,2025-11-14,,63000,New Hire,
COMP01802,EMP01143,2023-05-22,,171000,New Hire,
COMP01803,EMP01144,2025-07-11,,66500,New Hire,
COMP01804,EMP01145,2024-11-27,,69500,New Hire,
COMP01805,EMP01145,2025-11-27,69500.0,73500,Annual Merit Increase,5.4
COMP01806,EMP01146,2025-09-10,,383000,New Hire,
COMP01807,EMP01147,2023-02-19,,122500,New Hire,
COMP01808,EMP01147,2024-02-19,122500.0,140500,Promotion,14.6
COMP01809,EMP01147,2025-01-01,140500.0,145500,Annual Merit Increase,3.4
COMP01810,EMP01147,2026-01-15,145500.0,153500,Annual Merit Increase,5.6
COMP01811,EMP01148,2026-04-18,,98000,New Hire,
COMP01812,EMP01149,2026-07-06,,291500,New Hire,
COMP01813,EMP01150,2026-07-27,,177000,New Hire,
COMP01814,EMP01151,2026-01-29,,89000,New Hire,
COMP01815,EMP01152,2023-12-15,,108500,New Hire,
COMP01816,EMP01153,2026-01-21,,128500,New Hire,
COMP01817,EMP01154,2022-11-10,,172000,New Hire,
COMP01818,EMP01154,2023-11-10,172000.0,194000,Promotion,12.8
COMP01819,EMP01154,2025-01-14,194000.0,202500,Annual Merit Increase,4.4
COMP01820,EMP01154,2026-01-18,202500.0,208000,Annual Merit Increase,2.6
COMP01821,EMP01155,2022-11-05,,146500,New Hire,
COMP01822,EMP01155,2023-11-05,146500.0,152000,Annual Merit Increase,3.8
COMP01823,EMP01155,2025-01-25,152000.0,156000,Annual Merit Increase,2.8
COMP01824,EMP01155,2026-01-29,156000.0,162500,Annual Merit Increase,4.2
COMP01825,EMP01156,2024-10-26,,155000,New Hire,
COMP01826,EMP01157,2025-05-29,,111500,New Hire,
COMP01827,EMP01157,2026-05-29,111500.0,115500,Annual Merit Increase,3.4
COMP01828,EMP01158,2026-01-05,,99000,New Hire,
COMP01829,EMP01159,2025-11-10,,142500,New Hire,
COMP01830,EMP01160,2025-03-28,,108500,New Hire,
COMP01831,EMP01161,2024-08-05,,227000,New Hire,
COMP01832,EMP01161,2025-08-05,227000.0,234000,Annual Merit Increase,3.2
COMP01833,EMP01162,2026-07-03,,114000,New Hire,
COMP01834,EMP01163,2025-02-23,,88000,New Hire,
COMP01835,EMP01163,2026-02-23,88000.0,93000,Annual Merit Increase,5.7
COMP01836,EMP01164,2025-03-06,,104000,New Hire,
COMP01837,EMP01165,2024-02-04,,80000,New Hire,
COMP01838,EMP01166,2026-02-18,,74000,New Hire,
COMP01839,EMP01167,2025-11-28,,118500,New Hire,
COMP01840,EMP01168,2024-05-09,,86500,New Hire,
COMP01841,EMP01168,2025-05-09,86500.0,90500,Annual Merit Increase,4.7
COMP01842,EMP01168,2026-05-21,90500.0,98500,Promotion,9.0
COMP01843,EMP01169,2023-07-17,,186500,New Hire,
COMP01844,EMP01169,2024-07-16,186500.0,195500,Annual Merit Increase,4.9
COMP01845,EMP01169,2025-07-04,195500.0,200000,Annual Merit Increase,2.3
COMP01846,EMP01170,2025-11-29,,75000,New Hire,
COMP01847,EMP01171,2025-10-13,,136000,New Hire,
COMP01848,EMP01172,2024-08-27,,155000,New Hire,
COMP01849,EMP01173,2026-06-15,,114500,New Hire,
COMP01850,EMP01174,2024-02-20,,85000,New Hire,
COMP01851,EMP01174,2025-02-19,85000.0,88500,Annual Merit Increase,4.1
COMP01852,EMP01175,2025-02-17,,220000,New Hire,
COMP01853,EMP01176,2026-06-13,,93500,New Hire,
COMP01854,EMP01177,2025-02-16,,70500,New Hire,
COMP01855,EMP01177,2026-02-16,70500.0,72500,Annual Merit Increase,2.7
COMP01856,EMP01178,2025-09-22,,100000,New Hire,
COMP01857,EMP01179,2025-01-04,,55500,New Hire,
COMP01858,EMP01179,2026-01-04,55500.0,59000,Annual Merit Increase,6.0
COMP01859,EMP01180,2024-08-05,,517500,New Hire,
COMP01860,EMP01180,2025-08-05,517500.0,546000,Annual Merit Increase,5.5
COMP01861,EMP01181,2026-07-05,,72000,New Hire,
COMP01862,EMP01182,2025-02-09,,186000,New Hire,
COMP01863,EMP01183,2026-05-17,,172500,New Hire,
COMP01864,EMP01184,2024-06-13,,72500,New Hire,
COMP01865,EMP01185,2024-05-02,,152500,New Hire,
COMP01866,EMP01186,2022-12-13,,83000,New Hire,
COMP01867,EMP01186,2023-12-13,83000.0,85000,Annual Merit Increase,2.3
COMP01868,EMP01186,2024-10-31,85000.0,88500,Annual Merit Increase,3.9
COMP01869,EMP01186,2026-01-29,88500.0,92500,Annual Merit Increase,4.3
COMP01870,EMP01187,2025-10-22,,95500,New Hire,
COMP01871,EMP01188,2024-12-21,,73000,New Hire,
COMP01872,EMP01189,2026-04-27,,178000,New Hire,
COMP01873,EMP01190,2025-04-23,,266000,New Hire,
COMP01874,EMP01190,2026-04-23,266000.0,279000,Annual Merit Increase,4.8
COMP01875,EMP01191,2026-07-19,,66000,New Hire,
COMP01876,EMP01192,2024-04-03,,77000,New Hire,
COMP01877,EMP01192,2025-04-03,77000.0,81000,Annual Merit Increase,5.2
COMP01878,EMP01192,2026-04-03,81000.0,83500,Annual Merit Increase,3.1
COMP01879,EMP01193,2026-04-10,,173500,New Hire,
COMP01880,EMP01194,2026-01-02,,89500,New Hire,
COMP01881,EMP01195,2026-01-13,,164000,New Hire,
COMP01882,EMP01196,2026-03-19,,118500,New Hire,
COMP01883,EMP01197,2026-01-26,,83500,New Hire,
COMP01884,EMP01198,2025-09-17,,144000,New Hire,
COMP01885,EMP01199,2023-12-21,,97000,New Hire,
COMP01886,EMP01199,2024-12-20,97000.0,102000,Annual Merit Increase,5.1
COMP01887,EMP01199,2025-12-29,102000.0,105000,Annual Merit Increase,2.8
COMP01888,EMP01200,2023-01-14,,233000,New Hire,
COMP01889,EMP01200,2024-01-14,233000.0,257000,Promotion,
COMP01890,EMP01200,2025-03-14,257000.0,270000,Annual Merit Increase,5.1
COMP01891,EMP01200,2026-05-29,270000.0,275500,Annual Merit Increase,2.1
COMP01892,EMP01201,2026-05-12,,179500,New Hire,
COMP01893,EMP01202,2025-09-21,,79000,New Hire,
COMP01894,EMP01203,2026-02-12,,72500,New Hire,
COMP01895,EMP01204,2025-04-11,,301500,New Hire,
COMP01896,EMP01204,2026-04-11,301500.0,311500,Annual Merit Increase,3.4
COMP01897,EMP01205,2023-12-07,,185500,New Hire,
COMP01898,EMP01205,2024-12-06,185500.0,189500,Annual Merit Increase,2.2
COMP01899,EMP01205,2026-02-21,189500.0,200500,Annual Merit Increase,5.9
COMP01900,EMP01206,2023-12-04,,66000,New Hire,
COMP01901,EMP01207,2025-11-19,,175500,New Hire,
COMP01902,EMP01208,2025-02-01,,104500,New Hire,
COMP01903,EMP01208,2026-02-01,104500.0,110500,Annual Merit Increase,5.8
COMP01904,EMP01209,2024-04-28,,117000,New Hire,
COMP01905,EMP01210,2025-05-24,,191500,New Hire,
COMP01906,EMP01210,2026-05-24,191500.0,200500,Annual Merit Increase,
COMP01907,EMP01211,2023-04-29,,74000,New Hire,
COMP01908,EMP01211,2024-04-28,74000.0,77500,Annual Merit Increase,4.4
COMP01909,EMP01211,2025-03-29,77500.0,87500,Promotion,13.0
COMP01910,EMP01211,2026-05-04,87500.0,92500,Annual Merit Increase,5.8
COMP01911,EMP01212,2025-07-03,,200500,New Hire,
COMP01912,EMP01212,2026-07-03,200500.0,211000,Annual Merit Increase,5.1
COMP01913,EMP01213,2024-08-13,,73000,New Hire,
COMP01914,EMP01214,2026-02-15,,116500,New Hire,
COMP01915,EMP01215,2024-09-02,,89000,New Hire,
COMP01916,EMP01216,2025-03-11,,111000,New Hire,
COMP01917,EMP01216,2026-03-11,111000.0,116500,Annual Merit Increase,5.0
COMP01918,EMP01217,2022-10-04,,127000,New Hire,
COMP01919,EMP01217,2023-10-04,127000.0,131500,Annual Merit Increase,3.6
COMP01920,EMP01217,2024-10-03,131500.0,135500,Annual Merit Increase,3.2
COMP01921,EMP01218,2023-06-19,,80500,New Hire,
COMP01922,EMP01218,2024-06-18,80500.0,84500,Annual Merit Increase,4.8
COMP01923,EMP01219,2025-01-29,,130000,New Hire,
COMP01924,EMP01219,2026-01-29,130000.0,134500,Annual Merit Increase,3.6
COMP01925,EMP01220,2025-04-17,,110000,New Hire,
COMP01926,EMP01221,2025-08-03,,71000,New Hire,
COMP01927,EMP01222,2024-09-28,,117000,New Hire,
COMP01928,EMP01222,2025-09-28,117000.0,120000,Annual Merit Increase,2.8
COMP01929,EMP01223,2025-11-18,,95000,New Hire,
COMP01930,EMP01224,2026-04-08,,109000,New Hire,
COMP01931,EMP01225,2026-02-22,,117500,New Hire,
COMP01932,EMP01226,2023-02-25,,117500,New Hire,
COMP01933,EMP01226,2024-02-25,117500.0,124000,Annual Merit Increase,5.7
COMP01934,EMP01226,2025-06-06,124000.0,128500,Annual Merit Increase,3.8
COMP01935,EMP01227,2025-04-24,,59500,New Hire,
COMP01936,EMP01228,2023-10-26,,85000,New Hire,
COMP01937,EMP01228,2024-10-25,85000.0,87000,Annual Merit Increase,2.1
COMP01938,EMP01229,2024-06-19,,78000,New Hire,
COMP01939,EMP01229,2025-06-19,78000.0,82000,Annual Merit Increase,5.2
COMP01940,EMP01230,2026-07-05,,147500,New Hire,
COMP01941,EMP01231,2024-01-07,,131500,New Hire,
COMP01942,EMP01232,2025-05-21,,139500,New Hire,
COMP01943,EMP01232,2026-05-21,139500.0,143000,Annual Merit Increase,2.6
COMP01944,EMP01233,2025-09-08,,90500,New Hire,
COMP01945,EMP01234,2025-11-28,,108000,New Hire,
COMP01946,EMP01235,2025-07-05,,70500,New Hire,
COMP01947,EMP01235,2026-07-05,70500.0,74500,Annual Merit Increase,5.7
COMP01948,EMP01236,2022-09-17,,74500,New Hire,
COMP01949,EMP01237,2024-10-05,,91500,New Hire,
COMP01950,EMP01237,2025-10-05,91500.0,94500,Annual Merit Increase,3.0
COMP01951,EMP01238,2025-05-04,,93000,New Hire,
COMP01952,EMP01238,2026-05-04,93000.0,96000,Annual Merit Increase,3.3
COMP01953,EMP01239,2023-08-22,,92500,New Hire,
COMP01954,EMP01240,2024-11-19,,68500,New Hire,
COMP01955,EMP01240,2025-11-19,68500.0,71500,Annual Merit Increase,4.2
COMP01956,EMP01241,2023-01-27,,84500,New Hire,
COMP01957,EMP01242,2023-07-21,,64000,New Hire,
COMP01958,EMP01242,2024-07-20,64000.0,65500,Annual Merit Increase,2.6
COMP01959,EMP01242,2025-10-29,65500.0,68500,Annual Merit Increase,4.5
COMP01960,EMP01243,2025-01-02,,80000,New Hire,
COMP01961,EMP01243,2026-01-02,80000.0,82500,Annual Merit Increase,2.9
COMP01962,EMP01244,2024-01-11,,126000,New Hire,
COMP01963,EMP01244,2025-01-10,126000.0,133000,Annual Merit Increase,5.6
COMP01964,EMP01244,2025-12-10,133000.0,149000,Promotion,12.0
COMP01965,EMP01245,2025-07-22,,110000,New Hire,
COMP01966,EMP01245,2026-07-22,110000.0,112500,Annual Merit Increase,2.1
COMP01967,EMP01246,2025-11-13,,69000,New Hire,
COMP01968,EMP01247,2026-02-15,,92500,New Hire,
COMP01969,EMP01248,2024-04-12,,107500,New Hire,
COMP01970,EMP01248,2025-04-12,107500.0,111500,Annual Merit Increase,3.6
COMP01971,EMP01248,2026-06-03,111500.0,114500,Annual Merit Increase,2.8
COMP01972,EMP01249,2024-03-22,,56000,New Hire,
COMP01973,EMP01249,2025-03-22,56000.0,59000,Annual Merit Increase,5.6
COMP01974,EMP01249,2026-05-19,59000.0,61000,Annual Merit Increase,3.1
COMP01975,EMP01250,2023-10-21,,59000,New Hire,
COMP01976,EMP01250,2024-10-20,59000.0,61500,Annual Merit Increase,4.0
COMP01977,EMP01250,2025-08-27,61500.0,68000,Promotion,10.8
COMP01978,EMP01251,2025-09-22,,84500,New Hire,
COMP01979,EMP01252,2025-11-11,,110000,New Hire,
COMP01980,EMP01253,2022-12-07,,102000,New Hire,
COMP01981,EMP01253,2023-12-07,102000.0,107000,Annual Merit Increase,4.7
COMP01982,EMP01253,2024-10-22,107000.0,120000,Promotion,12.1
COMP01983,EMP01253,2025-08-23,120000.0,124000,Annual Merit Increase,3.5
COMP01984,EMP01253,2026-06-16,124000.0,127500,Annual Merit Increase,2.7
COMP01985,EMP01254,2026-06-28,,79000,New Hire,
COMP01986,EMP01255,2023-03-05,,150000,New Hire,
COMP01987,EMP01256,2025-06-17,,114000,New Hire,
COMP01988,EMP01256,2026-06-17,114000.0,117000,Annual Merit Increase,2.5
COMP01989,EMP01257,2025-11-24,,90500,New Hire,
COMP01990,EMP01258,2026-04-20,,164500,New Hire,
COMP01991,EMP01259,2025-12-09,,120500,New Hire,
COMP01992,EMP01260,2026-02-14,,88000,New Hire,
COMP01993,EMP01261,2024-11-26,,96000,New Hire,
COMP01994,EMP01262,2026-03-12,,68500,New Hire,
COMP01995,EMP01263,2023-07-06,,74000,New Hire,
COMP01996,EMP01263,2024-07-05,74000.0,77000,Annual Merit Increase,4.0
COMP01997,EMP01263,2025-06-30,77000.0,79000,Annual Merit Increase,2.3
COMP01998,EMP01264,2026-05-17,,113000,New Hire,
COMP01999,EMP01265,2025-06-19,,70500,New Hire,
COMP02000,EMP01266,2026-03-19,,103000,New Hire,
COMP02001,EMP01267,2025-03-26,,175500,New Hire,
COMP02002,EMP01267,2026-03-26,175500.0,183000,Annual Merit Increase,4.2
COMP02003,EMP01268,2025-09-16,,238000,New Hire,
COMP02004,EMP01269,2025-06-12,,109000,New Hire,
COMP02005,EMP01269,2026-06-12,109000.0,112000,Annual Merit Increase,2.9
COMP02006,EMP01270,2025-12-12,,137500,New Hire,
COMP02007,EMP01271,2023-07-20,,100500,New Hire,
COMP02008,EMP01272,2023-04-06,,150000,New Hire,
COMP02009,EMP01272,2024-04-05,150000.0,153500,Annual Merit Increase,2.2
COMP02010,EMP01273,2024-07-23,,91000,New Hire,
COMP02011,EMP01273,2025-07-23,91000.0,94000,Annual Merit Increase,3.2
COMP02012,EMP01274,2024-02-26,,71000,New Hire,
COMP02013,EMP01274,2025-02-25,71000.0,74500,Annual Merit Increase,5.1
COMP02014,EMP01275,2026-04-04,,59500,New Hire,
COMP02015,EMP01276,2024-05-06,,74500,New Hire,
COMP02016,EMP01276,2025-05-06,74500.0,78500,Annual Merit Increase,5.3
COMP02017,EMP01276,2026-05-21,78500.0,83000,Annual Merit Increase,6.0
COMP02018,EMP01277,2026-07-11,,85000,New Hire,
COMP02019,EMP01278,2024-11-01,,187000,New Hire,
COMP02020,EMP01278,2025-11-01,187000.0,196500,Annual Merit Increase,5.1
COMP02021,EMP01279,2024-03-30,,124000,New Hire,
COMP02022,EMP01280,2026-02-24,,121000,New Hire,
COMP02023,EMP01281,2025-10-23,,104000,New Hire,
COMP02024,EMP01282,2025-05-15,,52500,New Hire,
COMP02025,EMP01283,2025-07-27,,195500,New Hire,
COMP02026,EMP01284,2025-12-11,,268000,New Hire,
COMP02027,EMP01285,2024-06-25,,296000,New Hire,
COMP02028,EMP01285,2025-06-25,296000.0,310500,Annual Merit Increase,4.9
COMP02029,EMP01286,2026-07-19,,408500,New Hire,
COMP02030,EMP01287,2026-07-18,,78000,New Hire,
COMP02031,EMP01288,2025-10-17,,68500,New Hire,
COMP02032,EMP01289,2024-04-19,,139000,New Hire,
COMP02033,EMP01290,2025-11-21,,227500,New Hire,
COMP02034,EMP01291,2023-06-14,,88500,New Hire,
COMP02035,EMP01291,2024-06-13,88500.0,101500,Promotion,14.7
COMP02036,EMP01291,2025-06-11,101500.0,105500,Annual Merit Increase,4.1
COMP02037,EMP01291,2026-06-17,105500.0,109500,Annual Merit Increase,3.9
COMP02038,EMP01292,2022-12-27,,60500,New Hire,
COMP02039,EMP01292,2023-12-27,60500.0,66000,Promotion,9.0
COMP02040,EMP01292,2024-11-28,66000.0,67500,Annual Merit Increase,2.5
COMP02041,EMP01292,2025-10-06,67500.0,71000,Annual Merit Increase,5.5
COMP02042,EMP01293,2024-07-18,,142500,New Hire,
COMP02043,EMP01294,2025-04-28,,76000,New Hire,
COMP02044,EMP01295,2026-04-19,,92500,New Hire,
COMP02045,EMP01296,2025-12-15,,135500,New Hire,
COMP02046,EMP01297,2026-01-15,,95500,New Hire,
COMP02047,EMP01298,2025-02-04,,77500,New Hire,
COMP02048,EMP01299,2024-11-07,,181500,New Hire,
COMP02049,EMP01300,2024-12-13,,117000,New Hire,
COMP02050,EMP01300,2025-12-13,117000.0,119500,Annual Merit Increase,2.3
COMP02051,EMP01301,2026-07-03,,211000,New Hire,
COMP02052,EMP01302,2023-02-16,,76000,New Hire,
COMP02053,EMP01303,2026-04-09,,65500,New Hire,
COMP02054,EMP01304,2025-07-08,,137000,New Hire,
COMP02055,EMP01304,2026-07-08,137000.0,141000,Annual Merit Increase,3.0
COMP02056,EMP01305,2025-03-20,,157000,New Hire,
COMP02057,EMP01305,2026-03-20,157000.0,163000,Annual Merit Increase,3.9
COMP02058,EMP01306,2025-12-13,,84500,New Hire,
COMP02059,EMP01307,2025-05-17,,191000,New Hire,
COMP02060,EMP01307,2026-05-17,191000.0,196500,Annual Merit Increase,2.8
COMP02061,EMP01308,2026-04-17,,80000,New Hire,
COMP02062,EMP01309,2026-05-17,,101500,New Hire,
COMP02063,EMP01310,2025-02-01,,69000,New Hire,
COMP02064,EMP01310,2026-02-01,69000.0,71500,Annual Merit Increase,3.5
COMP02065,EMP01311,2024-08-08,,102500,New Hire,
COMP02066,EMP01311,2025-08-08,102500.0,105500,Annual Merit Increase,2.9
COMP02067,EMP01312,2025-08-19,,106000,New Hire,
COMP02068,EMP01313,2026-05-06,,107000,New Hire,
COMP02069,EMP01314,2024-05-03,,133500,New Hire,
COMP02070,EMP01314,2025-05-03,133500.0,141500,Annual Merit Increase,6.0
COMP02071,EMP01314,2026-03-10,141500.0,146500,Annual Merit Increase,3.7
COMP02072,EMP01315,2025-09-27,,177000,New Hire,
COMP02073,EMP01316,2025-09-05,,69000,New Hire,
COMP02074,EMP01317,2025-12-13,,65000,New Hire,
COMP02075,EMP01318,2023-12-15,,72500,New Hire,
COMP02076,EMP01319,2025-12-14,,86500,New Hire,
COMP02077,EMP01320,2026-05-29,,128000,New Hire,
COMP02078,EMP01321,2024-03-23,,130500,New Hire,
COMP02079,EMP01321,2025-03-23,130500.0,134500,Annual Merit Increase,3.2
COMP02080,EMP01321,2026-04-29,134500.0,141500,Annual Merit Increase,5.2
COMP02081,EMP01322,2024-06-16,,172000,New Hire,
COMP02082,EMP01322,2025-06-16,172000.0,177000,Annual Merit Increase,3.0
COMP02083,EMP01322,2026-06-08,177000.0,183500,Annual Merit Increase,3.7
COMP02084,EMP01323,2026-07-18,,95000,New Hire,
COMP02085,EMP01324,2024-03-22,,115500,New Hire,
COMP02086,EMP01324,2025-03-22,115500.0,121000,Annual Merit Increase,4.9
COMP02087,EMP01324,2026-04-24,121000.0,127500,Annual Merit Increase,5.4
COMP02088,EMP01325,2026-04-29,,102500,New Hire,
COMP02089,EMP01326,2025-05-22,,64000,New Hire,
COMP02090,EMP01327,2024-07-11,,129000,New Hire,
COMP02091,EMP01327,2025-07-11,129000.0,135500,Annual Merit Increase,4.9
COMP02092,EMP01327,2026-06-28,135500.0,141000,Annual Merit Increase,4.0
COMP02093,EMP01328,2026-04-03,,253000,New Hire,
