ReviewID,EmployeeID,ReviewPeriod,ReviewDate,PerformanceRating,GoalCompletionPct,PromotionRecommended
REV01634,EMP01137,2024-H2,2024-10-02,2.2,30.0,No
REV01635,EMP01137,2025-H1,2025-04-02,2.1,36.9,No
REV01636,EMP01137,2025-H2,2025-10-08,2.5,30.9,No
REV01637,EMP01139,2026-H1,2026-05-05,4.4,74.7,No
REV01638,EMP01140,2023-H2,2023-11-24,2.5,52.2,No
REV01639,EMP01140,2024-H1,2024-06-10,2.9,44.7,No
REV01640,EMP01140,2025-H1,2025-01-15,3.1,44.9,No
REV01641,EMP01141,2025-H1,2025-03-28,3.6,53.4,No
REV01642,EMP01141,2025-H2,2025-09-12,3.4,72.6,No
REV01643,EMP01141,2026-H1,2026-04-25,3.6,56.8,No
REV01644,EMP01142,2026-H1,2026-05-15,4.3,76.6,No
REV01645,EMP01145,2025-H1,2025-05-28,3.4,62.0,No
REV01646,EMP01145,2025-H2,2025-12-01,3.2,44.5,No
REV01647,EMP01145,2026-H1,2026-06-05,3.1,45.2,No
REV01648,EMP01146,2026-H1,2026-03-11,2.8,45.7,No
REV01649,EMP01147,2023-H2,2023-08-20,3.4,54.4,No
REV01650,EMP01147,2024-H1,2024-03-06,3.2,52.1,No
REV01651,EMP01147,2024-H2,2024-10-06,3.2,50.6,No
REV01652,EMP01147,2025-H1,2025-04-20,3.3,,No
REV01653,EMP01147,2025-H2,2025-11-20,2.6,46.2,No
REV01654,EMP01147,2026-H1,2026-05-11,3.3,59.4,No
REV01655,EMP01152,2024-H1,2024-06-14,1.6,30.0,No
REV01656,EMP01153,2026-H2,2026-07-22,3.7,62.7,No
REV01657,EMP01154,2023-H1,2023-05-11,4.3,75.6,Yes
REV01658,EMP01154,2023-H2,2023-12-17,4.4,83.8,No
REV01659,EMP01154,2024-H2,2024-07-05,3.3,87.3,No
REV01660,EMP01154,2025-H1,2025-01-22,3.1,68.6,No
REV01661,EMP01154,2025-H2,2025-07-05,3.5,64.1,No
REV01662,EMP01154,2026-H1,2026-01-04,3.2,68.7,No
REV01663,EMP01155,2023-H1,2023-05-06,3.4,64.2,No
REV01664,EMP01155,2023-H2,2023-12-21,3.8,65.6,No
REV01665,EMP01155,2024-H2,2024-08-03,3.2,54.7,No
REV01666,EMP01155,2025-H1,2025-03-16,4.2,80.8,No
REV01667,EMP01155,2025-H2,2025-10-26,3.1,53.6,No
REV01668,EMP01155,2026-H1,2026-06-10,2.9,43.5,No
REV01669,EMP01157,2025-H2,2025-11-27,3.5,58.6,No
REV01670,EMP01157,2026-H1,2026-05-14,3.3,51.4,No
REV01671,EMP01158,2026-H2,2026-07-06,3.5,57.4,No
REV01672,EMP01159,2026-H1,2026-05-11,4.3,95.2,No
REV01673,EMP01161,2025-H1,2025-02-03,4.2,70.3,No
REV01674,EMP01161,2025-H2,2025-07-27,4.8,61.7,No
REV01675,EMP01161,2026-H1,2026-02-26,3.4,62.3,No
REV01676,EMP01163,2025-H2,2025-08-24,2.3,52.7,No
REV01677,EMP01163,2026-H1,2026-03-05,1.9,55.4,No
REV01678,EMP01164,2025-H2,2025-09-04,4.6,79.5,No
REV01679,EMP01164,2026-H1,2026-02-16,3.8,58.7,No
REV01680,EMP01165,2024-H2,2024-08-04,3.2,71.9,No
REV01681,EMP01167,2026-H1,2026-05-29,3.0,37.9,No
REV01682,EMP01168,2024-H2,2024-11-07,4.7,83.2,Yes
REV01683,EMP01168,2025-H1,2025-06-18,3.6,66.2,No
REV01684,EMP01168,2026-H1,2026-01-07,4.2,75.6,No
REV01685,EMP01169,2024-H1,2024-01-15,2.3,37.3,No
REV01686,EMP01169,2024-H2,2024-09-08,2.2,47.7,No
REV01687,EMP01169,2025-H1,2025-04-13,1.1,30.0,No
REV01688,EMP01169,2025-H2,2025-11-14,1.7,30.0,No
REV01689,EMP01169,2026-H1,2026-05-28,2.2,58.2,No
REV01690,EMP01171,2026-H1,2026-04-13,4.0,61.7,No
REV01691,EMP01172,2025-H1,2025-02-25,4.2,83.3,No
REV01692,EMP01174,2024-H2,2024-08-20,3.0,51.0,No
REV01693,EMP01174,2025-H1,2025-02-19,3.9,60.7,No
REV01694,EMP01177,2025-H2,2025-08-17,3.2,62.2,No
REV01695,EMP01177,2026-H1,2026-02-07,2.4,34.8,No
REV01696,EMP01177,2026-H2,2026-07-27,3.7,74.6,No
REV01697,EMP01178,2026-H1,2026-03-23,2.9,63.7,No
REV01698,EMP01179,2025-H2,2025-07-05,2.8,56.9,No
REV01699,EMP01179,2026-H1,2026-01-05,3.2,61.5,No
REV01700,EMP01180,2025-H1,2025-02-03,3.8,81.5,No
REV01701,EMP01180,2025-H2,2025-07-31,3.3,55.0,No
REV01702,EMP01180,2026-H1,2026-03-24,3.4,49.5,No
REV01703,EMP01185,2024-H2,2024-10-31,3.3,32.0,No
REV01704,EMP01186,2023-H1,2023-06-13,3.1,63.7,No
REV01705,EMP01186,2024-H1,2024-01-29,4.1,73.0,No
REV01706,EMP01186,2024-H2,2024-07-19,3.2,56.8,No
REV01707,EMP01186,2025-H1,2025-01-28,3.7,72.2,No
REV01708,EMP01186,2025-H2,2025-08-15,2.8,38.2,No
REV01709,EMP01186,2026-H1,2026-03-04,3.1,38.7,No
REV01710,EMP01187,2026-H1,2026-04-22,3.9,65.5,No
REV01711,EMP01188,2025-H1,2025-06-21,3.2,58.1,No
REV01712,EMP01190,2025-H2,2025-10-22,2.3,30.0,No
REV01713,EMP01190,2026-H1,2026-04-24,1.7,30.0,No
REV01714,EMP01192,2024-H2,2024-10-02,3.0,59.6,No
REV01715,EMP01192,2025-H1,2025-04-29,3.3,77.9,No
REV01716,EMP01192,2025-H2,2025-12-22,3.7,63.5,No
REV01717,EMP01192,2026-H1,2026-06-17,2.9,49.6,No
REV01718,EMP01195,2026-H2,2026-07-14,3.0,71.1,No
REV01719,EMP01197,2026-H2,2026-07-27,3.4,65.6,No
REV01720,EMP01198,2026-H1,2026-03-18,2.9,39.9,No
REV01721,EMP01199,2024-H1,2024-06-20,2.8,44.8,No
REV01722,EMP01199,2025-H1,2025-02-12,3.5,65.7,No
REV01723,EMP01199,2025-H2,2025-10-02,2.9,56.3,No
REV01724,EMP01199,2026-H1,2026-05-10,3.5,65.4,No
REV01725,EMP01200,2023-H2,2023-07-15,4.2,70.1,No
REV01726,EMP01200,2024-H1,2024-02-12,4.4,78.9,Yes
REV01727,EMP01200,2024-H2,2024-10-05,4.3,74.9,Yes
REV01728,EMP01200,2025-H1,2025-04-29,4.4,70.8,Yes
REV01729,EMP01200,2025-H2,2025-11-02,4.7,74.5,Yes
REV01730,EMP01200,2026-H1,2026-06-14,3.3,46.6,No
REV01731,EMP01202,2026-H1,2026-03-22,2.4,41.7,No
REV01732,EMP01204,2025-H2,2025-10-10,2.3,35.5,No
REV01733,EMP01204,2026-H1,2026-04-03,2.2,30.2,No
REV01734,EMP01205,2024-H1,2024-06-06,4.2,61.8,Yes
REV01735,EMP01205,2024-H2,2024-12-13,3.2,46.4,No
REV01736,EMP01205,2025-H2,2025-08-06,3.9,59.5,No
REV01737,EMP01205,2026-H1,2026-03-05,3.6,71.9,No
REV01738,EMP01207,2026-H1,2026-05-20,3.6,61.7,No
REV01739,EMP01208,2025-H2,2025-08-02,3.2,52.9,No
REV01740,EMP01208,2026-H1,2026-02-03,3.4,68.9,No
REV01741,EMP01210,2025-H2,2025-11-22,3.1,54.0,No
REV01742,EMP01210,2026-H1,2026-05-11,2.8,48.0,No
REV01743,EMP01211,2023-H2,2023-10-28,4.7,76.8,Yes
REV01744,EMP01211,2024-H1,2024-05-12,4.1,79.6,No
REV01745,EMP01211,2024-H2,2024-11-15,4.4,86.2,No
REV01746,EMP01211,2025-H1,2025-05-19,5.0,100.0,No
REV01747,EMP01211,2025-H2,2025-11-22,4.7,84.6,Yes
REV01748,EMP01211,2026-H2,2026-07-10,4.7,89.9,Yes
REV01749,EMP01212,2026-H1,2026-01-01,3.8,73.0,No
REV01750,EMP01212,2026-H2,2026-07-01,3.1,58.0,No
REV01751,EMP01213,2025-H1,2025-02-11,3.2,,No
REV01752,EMP01216,2025-H2,2025-09-09,3.2,50.0,No
REV01753,EMP01216,2026-H1,2026-03-23,3.2,41.6,No
REV01754,EMP01217,2023-H1,2023-04-04,3.6,75.8,No
REV01755,EMP01217,2023-H2,2023-11-27,2.5,51.1,No
REV01756,EMP01217,2024-H1,2024-06-25,3.0,40.4,No
REV01757,EMP01217,2025-H1,2025-01-08,2.9,41.7,No
REV01758,EMP01218,2023-H2,2023-12-18,2.0,30.0,No
REV01759,EMP01218,2024-H1,2024-06-12,1.6,39.3,No
REV01760,EMP01219,2025-H2,2025-07-30,2.2,37.4,No
REV01761,EMP01219,2026-H1,2026-03-21,1.6,30.0,No
REV01762,EMP01220,2025-H2,2025-10-16,3.0,55.7,No
REV01763,EMP01221,2026-H1,2026-02-01,3.9,69.8,No
REV01764,EMP01222,2025-H1,2025-03-29,3.1,,No
REV01765,EMP01222,2025-H2,2025-09-30,3.3,66.2,No
REV01766,EMP01222,2026-H1,2026-04-28,3.8,66.3,No
REV01767,EMP01226,2023-H2,2023-08-26,3.5,79.7,No
REV01768,EMP01226,2024-H1,2024-03-04,3.5,54.7,No
REV01769,EMP01226,2024-H2,2024-08-20,3.4,63.4,No
REV01770,EMP01226,2025-H1,2025-04-12,3.8,71.6,No
REV01771,EMP01226,2025-H2,2025-10-06,4.4,79.7,Yes
REV01772,EMP01228,2024-H1,2024-04-25,4.1,67.0,No
REV01773,EMP01228,2024-H2,2024-12-13,3.5,71.1,No
REV01774,EMP01229,2024-H2,2024-12-18,4.3,69.7,No
REV01775,EMP01229,2025-H2,2025-07-24,3.1,48.8,No
REV01776,EMP01229,2026-H1,2026-01-22,3.1,51.3,No
REV01777,EMP01232,2025-H2,2025-11-19,3.8,63.5,No
REV01778,EMP01232,2026-H1,2026-06-11,3.2,46.5,No
REV01779,EMP01233,2026-H1,2026-03-09,2.2,39.9,No
REV01780,EMP01234,2026-H1,2026-05-29,3.8,75.6,No
REV01781,EMP01235,2026-H1,2026-01-03,3.4,66.9,No
REV01782,EMP01235,2026-H2,2026-07-09,3.6,66.9,No
REV01783,EMP01237,2025-H1,2025-04-05,3.5,61.3,No
REV01784,EMP01237,2025-H2,2025-10-04,3.7,53.7,No
REV01785,EMP01237,2026-H1,2026-04-02,5.0,79.9,Yes
REV01786,EMP01238,2025-H2,2025-11-02,3.7,54.0,No
REV01787,EMP01238,2026-H1,2026-05-06,3.7,49.2,No
REV01788,EMP01240,2025-H1,2025-05-20,2.4,48.1,No
REV01789,EMP01240,2025-H2,2025-12-08,2.1,32.3,No
REV01790,EMP01240,2026-H1,2026-06-26,1.7,30.0,No
REV01791,EMP01242,2024-H1,2024-01-19,3.2,69.1,No
REV01792,EMP01242,2024-H2,2024-09-09,3.0,48.9,No
REV01793,EMP01242,2025-H1,2025-04-06,3.4,67.2,No
REV01794,EMP01242,2025-H2,2025-11-05,3.5,71.9,No
REV01795,EMP01242,2026-H1,2026-06-13,3.2,60.3,No
REV01796,EMP01243,2025-H2,2025-07-03,3.2,43.5,No
REV01797,EMP01243,2026-H1,2026-02-21,3.4,57.7,No
REV01798,EMP01244,2024-H2,2024-07-11,4.4,76.3,Yes
REV01799,EMP01244,2025-H1,2025-02-20,4.6,93.1,No
REV01800,EMP01244,2025-H2,2025-08-10,4.5,90.3,Yes
REV01801,EMP01244,2026-H1,2026-03-03,4.8,93.3,Yes
REV01802,EMP01245,2026-H1,2026-01-20,3.2,52.5,No
REV01803,EMP01245,2026-H2,2026-07-15,2.3,52.9,No
REV01804,EMP01246,2026-H1,2026-05-14,2.9,58.2,No
REV01805,EMP01248,2024-H2,2024-10-11,3.6,68.9,No
REV01806,EMP01248,2025-H1,2025-05-15,2.8,56.0,No
REV01807,EMP01248,2025-H2,2025-12-01,3.0,58.3,No
REV01808,EMP01248,2026-H1,2026-06-18,3.3,51.8,No
REV01809,EMP01249,2024-H2,2024-09-20,3.5,81.6,No
REV01810,EMP01249,2025-H1,2025-04-15,4.0,76.9,No
REV01811,EMP01249,2025-H2,2025-11-04,4.2,58.8,No
REV01812,EMP01249,2026-H1,2026-05-30,4.4,82.4,Yes
REV01813,EMP01250,2024-H1,2024-04-20,4.9,90.2,No
REV01814,EMP01250,2024-H2,2024-10-08,4.7,100.0,No
REV01815,EMP01250,2025-H1,2025-04-02,4.2,91.8,No
REV01816,EMP01250,2025-H2,2025-10-11,4.5,85.9,No
REV01817,EMP01250,2026-H1,2026-03-31,4.1,73.5,No
REV01818,EMP01253,2023-H1,2023-06-07,3.4,78.8,No
REV01819,EMP01253,2024-H1,2024-01-09,4.1,88.8,No
REV01820,EMP01253,2024-H2,2024-07-29,3.0,37.0,No
REV01821,EMP01253,2025-H1,2025-01-17,3.5,74.4,No
REV01822,EMP01253,2025-H2,2025-08-11,2.7,46.8,No
REV01823,EMP01253,2026-H1,2026-02-19,3.7,68.3,No
REV01824,EMP01255,2023-H2,2023-09-03,4.8,88.8,No
REV01825,EMP01256,2025-H2,2025-12-16,3.8,61.9,No
REV01826,EMP01256,2026-H1,2026-06-01,3.5,54.2,No
REV01827,EMP01257,2026-H1,2026-05-25,3.1,64.0,No
REV01828,EMP01259,2026-H1,2026-06-09,1.5,30.0,No
REV01829,EMP01261,2025-H1,2025-05-27,1.8,30.0,No
REV01830,EMP01263,2024-H1,2024-01-04,4.3,90.9,No
REV01831,EMP01263,2024-H2,2024-08-20,4.4,82.8,No
REV01832,EMP01263,2025-H1,2025-03-22,3.7,75.1,No
REV01833,EMP01263,2025-H2,2025-11-01,4.8,69.8,No
REV01834,EMP01263,2026-H1,2026-05-08,3.8,69.2,No
REV01835,EMP01265,2025-H2,2025-12-18,3.9,74.2,No
REV01836,EMP01267,2025-H2,2025-09-24,3.4,51.0,No
REV01837,EMP01268,2026-H1,2026-03-17,4.2,86.7,No
REV01838,EMP01269,2025-H2,2025-12-11,3.5,51.5,No
REV01839,EMP01269,2026-H2,2026-07-12,4.0,72.4,No
REV01840,EMP01271,2024-H1,2024-01-18,3.7,63.1,No
REV01841,EMP01272,2023-H2,2023-10-05,2.6,49.6,No
REV01842,EMP01272,2024-H1,2024-05-10,3.5,78.4,No
REV01843,EMP01272,2024-H2,2024-12-17,3.3,50.4,No
REV01844,EMP01273,2025-H1,2025-01-21,3.9,73.6,No
REV01845,EMP01273,2025-H2,2025-07-15,3.9,57.1,No
REV01846,EMP01273,2026-H1,2026-02-01,3.9,90.3,No
REV01847,EMP01273,2026-H2,2026-07-19,4.1,72.4,No
REV01848,EMP01274,2024-H2,2024-08-26,1.7,39.7,No
REV01849,EMP01274,2025-H1,2025-03-16,1.0,30.0,No
REV01850,EMP01276,2024-H2,2024-11-04,3.6,70.2,No
REV01851,EMP01276,2025-H1,2025-05-31,4.5,84.3,No
REV01852,EMP01276,2025-H2,2025-12-09,3.3,61.0,No
REV01853,EMP01276,2026-H2,2026-07-03,3.9,63.0,No
REV01854,EMP01278,2025-H1,2025-05-02,4.3,79.5,Yes
REV01855,EMP01278,2025-H2,2025-11-21,4.0,78.9,No
REV01856,EMP01278,2026-H1,2026-05-08,4.8,86.2,Yes
REV01857,EMP01281,2026-H1,2026-04-23,3.0,53.8,No
REV01858,EMP01284,2026-H1,2026-06-11,3.5,61.6,No
REV01859,EMP01285,2024-H2,2024-12-24,4.2,63.8,No
REV01860,EMP01285,2025-H2,2025-08-17,3.6,56.4,No
REV01861,EMP01285,2026-H1,2026-02-05,4.2,87.7,No
REV01862,EMP01288,2026-H1,2026-04-17,2.8,50.3,No
REV01863,EMP01290,2026-H1,2026-05-22,4.8,65.5,No
REV01864,EMP01291,2023-H2,2023-12-13,4.3,75.5,Yes
REV01865,EMP01291,2024-H2,2024-07-05,4.0,87.7,No
REV01866,EMP01291,2024-H2,2024-12-28,4.6,83.1,No
REV01867,EMP01291,2025-H1,2025-06-19,4.1,78.5,No
REV01868,EMP01291,2025-H2,2025-12-27,3.6,57.3,No
REV01869,EMP01291,2026-H2,2026-07-09,4.0,78.2,No
REV01870,EMP01292,2023-H1,2023-06-27,3.3,56.2,No
REV01871,EMP01292,2023-H2,2023-12-17,2.9,43.0,No
REV01872,EMP01292,2024-H1,2024-06-04,3.3,41.1,No
REV01873,EMP01292,2024-H2,2024-12-17,2.9,44.0,No
REV01874,EMP01292,2025-H2,2025-07-16,3.5,76.8,No
REV01875,EMP01292,2026-H1,2026-03-08,3.5,60.6,No
REV01876,EMP01296,2026-H1,2026-06-15,3.5,64.1,No
REV01877,EMP01298,2025-H2,2025-08-05,4.4,76.1,Yes
REV01878,EMP01300,2025-H1,2025-06-13,4.2,61.2,No
REV01879,EMP01300,2025-H2,2025-12-13,4.6,82.9,Yes
REV01880,EMP01300,2026-H1,2026-05-30,4.1,74.6,No
REV01881,EMP01302,2023-H2,2023-08-17,3.1,37.3,No
REV01882,EMP01304,2026-H1,2026-01-06,3.4,58.1,No
REV01883,EMP01304,2026-H2,2026-07-07,3.6,69.8,No
REV01884,EMP01305,2025-H2,2025-09-18,3.2,67.6,No
REV01885,EMP01305,2026-H1,2026-03-15,2.1,46.2,No
REV01886,EMP01306,2026-H1,2026-06-13,3.7,,No
REV01887,EMP01307,2025-H2,2025-11-15,3.4,62.1,No
REV01888,EMP01307,2026-H2,2026-07-06,3.7,,No
REV01889,EMP01310,2025-H2,2025-08-02,4.5,94.2,Yes
REV01890,EMP01310,2026-H1,2026-03-02,4.1,67.8,No
REV01891,EMP01311,2025-H1,2025-02-06,3.0,62.5,No
REV01892,EMP01311,2025-H2,2025-07-24,3.5,52.8,No
REV01893,EMP01311,2026-H1,2026-01-06,3.4,61.2,No
REV01894,EMP01311,2026-H2,2026-07-25,3.2,71.7,No
REV01895,EMP01312,2026-H1,2026-02-17,3.3,49.8,No
REV01896,EMP01314,2024-H2,2024-11-01,3.2,48.8,No
REV01897,EMP01314,2025-H1,2025-06-04,3.7,65.1,No
REV01898,EMP01314,2026-H1,2026-01-07,3.1,56.5,No
REV01899,EMP01314,2026-H2,2026-07-03,3.5,61.7,No
REV01900,EMP01315,2026-H1,2026-03-28,4.0,68.0,No
REV01901,EMP01316,2026-H1,2026-03-06,3.6,65.9,No
REV01902,EMP01317,2026-H1,2026-06-13,2.6,40.7,No
REV01903,EMP01318,2024-H1,2024-06-14,4.1,72.0,No
REV01904,EMP01319,2026-H1,2026-06-14,3.7,65.8,No
REV01905,EMP01321,2024-H2,2024-09-21,3.4,50.0,No
REV01906,EMP01321,2025-H1,2025-04-22,3.4,44.0,No
REV01907,EMP01321,2025-H2,2025-10-20,3.1,52.3,No
REV01908,EMP01321,2026-H1,2026-06-08,3.1,59.2,No
REV01909,EMP01322,2024-H2,2024-12-15,3.2,53.1,No
REV01910,EMP01322,2025-H2,2025-07-27,2.9,47.8,No
REV01911,EMP01322,2026-H1,2026-02-05,3.3,50.3,No
REV01912,EMP01324,2024-H2,2024-09-20,2.9,47.9,No
REV01913,EMP01324,2025-H1,2025-04-06,3.3,59.2,No
REV01914,EMP01324,2025-H2,2025-09-22,3.0,39.7,No
REV01915,EMP01324,2026-H1,2026-03-21,3.0,52.7,No
REV01916,EMP01327,2025-H1,2025-01-09,2.5,57.6,No
REV01917,EMP01327,2025-H2,2025-07-30,3.4,73.1,No
REV01918,EMP01327,2026-H1,2026-03-08,2.5,43.3,No
REV01919,EMP01329,2025-H2,2025-09-20,3.2,57.0,No
REV01920,EMP01329,2026-H1,2026-05-13,3.3,53.4,No
REV01921,EMP01330,2025-H2,2025-11-08,3.3,78.4,No
REV01922,EMP01330,2026-H1,2026-06-15,2.9,47.0,No
REV01923,EMP01331,2025-H1,2025-06-10,4.4,72.7,No
REV01924,EMP01331,2026-H1,2026-02-02,4.5,79.9,No
REV01925,EMP01332,2026-H1,2026-02-28,3.0,56.4,No
REV01926,EMP01333,2024-H2,2024-08-21,3.1,45.6,No
REV01927,EMP01333,2025-H1,2025-03-31,3.3,65.3,No
REV01928,EMP01333,2025-H2,2025-10-19,3.8,69.3,No
REV01929,EMP01333,2026-H1,2026-06-13,2.8,61.6,No
REV01930,EMP01334,2025-H2,2025-07-17,3.5,59.6,No
REV01931,EMP01334,2026-H1,2026-03-11,3.4,60.9,No
REV01932,EMP01337,2026-H1,2026-04-09,3.4,79.5,No
REV01933,EMP01338,2025-H1,2025-04-24,3.7,75.1,No
REV01934,EMP01338,2025-H2,2025-11-21,4.7,88.0,No
REV01935,EMP01338,2026-H1,2026-05-28,3.9,69.0,No
REV01936,EMP01339,2026-H2,2026-07-04,2.9,53.0,No
REV01937,EMP01342,2025-H2,2025-09-28,3.1,55.6,No
REV01938,EMP01342,2026-H1,2026-04-12,3.2,55.9,No
REV01939,EMP01343,2024-H2,2024-12-14,2.9,41.7,No
REV01940,EMP01343,2025-H1,2025-06-23,3.0,52.1,No
REV01941,EMP01344,2023-H2,2023-12-02,3.0,63.1,No
REV01942,EMP01344,2024-H1,2024-06-28,3.7,53.1,No
REV01943,EMP01344,2024-H2,2024-12-26,4.4,83.1,Yes
REV01944,EMP01344,2025-H1,2025-06-17,3.7,68.9,No
REV01945,EMP01344,2025-H2,2025-12-05,2.9,60.7,No
REV01946,EMP01344,2026-H1,2026-06-27,3.1,69.4,No
REV01947,EMP01345,2024-H2,2024-09-17,4.4,73.9,No
REV01948,EMP01345,2025-H1,2025-03-09,4.2,73.5,No
REV01949,EMP01345,2025-H2,2025-10-06,3.5,51.4,No
REV01950,EMP01345,2026-H1,2026-03-30,3.5,53.4,No
REV01951,EMP01346,2025-H2,2025-12-17,3.2,57.0,No
REV01952,EMP01346,2026-H1,2026-06-19,3.1,57.2,No
REV01953,EMP01347,2025-H1,2025-05-09,3.5,63.5,No
REV01954,EMP01347,2025-H2,2025-12-21,3.7,69.1,No
REV01955,EMP01347,2026-H2,2026-07-15,2.8,38.3,No
REV01956,EMP01349,2025-H2,2025-08-18,4.2,77.3,No
REV01957,EMP01349,2026-H1,2026-02-01,4.5,91.0,No
REV01958,EMP01350,2025-H1,2025-01-06,3.0,49.0,No
REV01959,EMP01350,2025-H2,2025-07-14,2.7,41.3,No
REV01960,EMP01350,2026-H1,2026-02-24,3.7,69.7,No
REV01961,EMP01351,2026-H1,2026-03-08,4.5,100.0,No
REV01962,EMP01352,2026-H1,2026-05-08,3.4,75.7,No
REV01963,EMP01354,2024-H2,2024-08-30,2.0,31.0,No
REV01964,EMP01354,2025-H1,2025-03-05,2.1,30.0,No
REV01965,EMP01354,2025-H2,2025-10-26,1.9,30.0,No
REV01966,EMP01354,2026-H1,2026-05-12,2.6,59.8,No
REV01967,EMP01355,2023-H2,2023-07-05,4.6,86.2,No
REV01968,EMP01356,2026-H1,2026-06-25,3.8,79.4,No
REV01969,EMP01357,2026-H1,2026-04-05,3.6,64.4,No
REV01970,EMP01358,2025-H2,2025-09-30,4.2,73.1,No
REV01971,EMP01358,2026-H1,2026-04-26,3.9,75.6,No
REV01972,EMP01361,2026-H1,2026-01-11,4.2,78.7,Yes
REV01973,EMP01363,2024-H2,2024-11-06,3.6,76.8,No
REV01974,EMP01363,2025-H1,2025-05-07,3.3,69.0,No
REV01975,EMP01363,2025-H2,2025-12-08,3.7,61.4,No
REV01976,EMP01365,2025-H1,2025-02-26,3.8,55.3,No
REV01977,EMP01365,2025-H2,2025-08-25,4.8,,No
REV01978,EMP01365,2026-H1,2026-03-01,4.3,89.5,Yes
REV01979,EMP01366,2023-H2,2023-09-07,4.0,79.9,No
REV01980,EMP01366,2024-H1,2024-03-30,3.6,51.6,No
REV01981,EMP01366,2024-H2,2024-10-04,2.9,41.4,No
REV01982,EMP01366,2025-H1,2025-05-22,3.4,52.6,No
REV01983,EMP01366,2025-H2,2025-12-30,3.6,60.8,No
REV01984,EMP01367,2025-H2,2025-11-30,2.9,51.6,No
REV01985,EMP01367,2026-H2,2026-07-23,3.4,80.4,No
REV01986,EMP01369,2023-H2,2023-07-04,3.9,55.1,No
REV01987,EMP01369,2024-H1,2024-02-16,3.8,64.9,No
REV01988,EMP01369,2024-H2,2024-08-17,3.3,75.3,No
REV01989,EMP01369,2025-H1,2025-02-10,3.2,49.6,No
REV01990,EMP01369,2025-H2,2025-09-14,3.7,69.5,No
REV01991,EMP01369,2026-H1,2026-03-26,3.0,53.2,No
REV01992,EMP01370,2024-H1,2024-06-01,3.5,61.1,No
REV01993,EMP01370,2024-H2,2024-12-18,4.8,86.9,No
REV01994,EMP01370,2025-H2,2025-07-02,4.9,79.4,No
REV01995,EMP01370,2026-H1,2026-01-07,4.8,,Yes
REV01996,EMP01370,2026-H2,2026-07-12,4.5,76.6,No
REV01997,EMP01371,2025-H2,2025-09-06,3.7,78.5,No
REV01998,EMP01371,2026-H1,2026-03-22,3.2,42.4,No
REV01999,EMP01373,2025-H1,2025-04-09,2.8,54.8,No
REV02000,EMP01373,2025-H2,2025-10-21,3.7,70.7,No
REV02001,EMP01373,2026-H1,2026-05-14,3.2,51.8,No
REV02002,EMP01374,2025-H2,2025-10-31,4.0,79.7,No
REV02003,EMP01374,2026-H1,2026-05-06,3.2,52.5,No
REV02004,EMP01375,2023-H2,2023-08-15,3.0,47.5,No
REV02005,EMP01375,2024-H1,2024-02-21,3.5,64.0,No
REV02006,EMP01375,2024-H2,2024-09-24,3.0,62.5,No
REV02007,EMP01375,2025-H1,2025-03-15,3.0,41.3,No
REV02008,EMP01375,2025-H2,2025-10-16,3.6,60.5,No
REV02009,EMP01375,2026-H1,2026-04-28,3.2,47.9,No
REV02010,EMP01376,2024-H2,2024-07-14,3.0,64.2,No
REV02011,EMP01379,2023-H1,2023-03-12,4.0,79.4,No
REV02012,EMP01379,2023-H2,2023-10-29,4.3,76.4,Yes
REV02013,EMP01379,2024-H1,2024-05-11,5.0,83.4,Yes
REV02014,EMP01379,2024-H2,2024-12-12,4.0,73.5,No
REV02015,EMP01379,2025-H2,2025-08-06,4.6,90.1,Yes
REV02016,EMP01379,2026-H1,2026-01-21,4.1,78.1,No
REV02017,EMP01381,2026-H1,2026-03-09,3.4,62.7,No
REV02018,EMP01383,2025-H2,2025-09-12,3.6,59.4,No
REV02019,EMP01384,2025-H2,2025-11-26,4.9,88.9,No
REV02020,EMP01384,2026-H1,2026-05-29,4.2,67.9,Yes
REV02021,EMP01385,2025-H2,2025-11-11,2.9,55.5,No
REV02022,EMP01385,2026-H1,2026-06-10,2.9,37.2,No
REV02023,EMP01386,2026-H1,2026-04-13,3.4,71.1,No
REV02024,EMP01388,2023-H1,2023-06-13,2.6,54.9,No
REV02025,EMP01389,2025-H1,2025-03-30,3.9,75.5,No
REV02026,EMP01389,2025-H2,2025-10-09,4.0,58.7,No
REV02027,EMP01389,2026-H1,2026-04-14,4.8,80.8,Yes
REV02028,EMP01390,2026-H1,2026-05-20,4.9,90.6,No
REV02029,EMP01391,2024-H2,2024-10-26,3.1,,No
REV02030,EMP01391,2025-H1,2025-05-08,3.5,50.3,No
REV02031,EMP01391,2025-H2,2025-12-16,2.5,43.0,No
REV02032,EMP01391,2026-H1,2026-06-09,2.6,55.8,No
REV02033,EMP01394,2024-H1,2024-03-02,3.7,64.9,No
REV02034,EMP01394,2024-H2,2024-10-23,3.3,59.2,No
REV02035,EMP01394,2025-H1,2025-04-25,3.6,48.3,No
REV02036,EMP01394,2025-H2,2025-12-18,3.1,54.2,No
REV02037,EMP01394,2026-H2,2026-07-13,3.5,69.9,No
REV02038,EMP01395,2026-H1,2026-04-08,4.6,87.2,No
REV02039,EMP01396,2025-H2,2025-09-15,3.4,51.4,No
REV02040,EMP01396,2026-H1,2026-05-07,2.7,55.4,No
REV02041,EMP01398,2024-H2,2024-08-31,2.3,37.8,No
REV02042,EMP01398,2025-H1,2025-03-24,1.4,30.0,No
